Date,Ticker,Open,High,Low,Close,Volume,StockChange,Target
2026-06-23,GOOGL,340.69000244140625,349.2900085449219,340.20001220703125,346.1300048828125,34007700,0.0159676022261376,1
2026-06-23,JPM,327.9924099173137,333.86594380335947,325.7425357353925,332.6414794921875,7582200,0.0141743206071318,1
2026-06-23,AMZN,232.5500030517578,236.8699951171875,232.0,234.1100006103516,60492600,0.0067082242017711,1
2026-06-23,UNH,409.5199890136719,409.8999938964844,402.8399963378906,409.25,6675900,-0.0006592816490402,-1
2026-06-23,TSLA,392.6099853515625,392.8699951171875,379.05999755859375,381.6099853515625,50420200,-0.0280176266789293,-1
2026-06-22,UNH,402.1400146484375,409.4599914550781,402.1400146484375,406.6799926757813,5818600,0.0112895455860385,1
2026-06-22,META,572.02001953125,575.8099975585938,559.8099975585938,563.8499755859375,15405500,-0.0142827937246104,-1
2026-06-22,BRK-B,488.75,492.4800109863281,487.3599853515625,488.6900024414063,6076300,-0.0001227571531329,-1
2026-06-22,JPM,328.22139226156105,331.2776010100568,325.28461010223134,329.993408203125,10182500,0.0053988435347072,1
2026-06-22,AAPL,297.3099975585937,302.4200134277344,296.760009765625,297.010009765625,44879900,-0.0010090067452562,-1
2026-06-22,TSLA,394.8500061035156,414.75,394.3999938964844,405.0499877929688,47819500,0.0258325478834589,1
2026-06-22,GOOGL,357.95001220703125,358.9200134277344,341.7200012207031,349.67999267578125,52814800,-0.0231038392211781,-1
2026-06-22,MSFT,375.739990234375,381.6300048828125,367.0700073242188,367.3399963378906,45171100,-0.0223558687251913,-1
2026-06-22,AMZN,240.0800018310547,242.0,232.2400054931641,232.7899932861328,68388500,-0.0303649137342638,-1
2026-06-18,UNH,402.7699890136719,406.2000122070313,399.1499938964844,400.9599914550781,11896900,-0.004493873942858,-1
2026-06-18,GOOGL,365.75,369.4800109863281,358.6700134277344,368.0299987792969,44470100,0.006233762896232,1
2026-06-18,AMZN,240.1199951171875,245.72999572753903,236.0200042724609,244.38999938964844,75624400,0.0177827934336622,1
2026-06-18,JPM,335.4388795655989,336.57375116590936,322.70623086248213,323.761474609375,20111000,-0.0348123180334563,-1
2026-06-18,AAPL,298.1099853515625,300.57000732421875,295.6199951171875,298.010009765625,85962200,-0.0003353647675357,-1
2026-06-18,BRK-B,492.75,493.5700073242188,485.7699890136719,489.4599914550781,8882300,-0.0066768311413939,-1
2026-06-18,MSFT,377.8200073242188,381.3699951171875,373.2799987792969,379.3999938964844,59714200,0.0041818499328697,1
2026-06-18,META,572.8200073242188,580.219970703125,563.0999755859375,577.219970703125,28824600,0.0076812320146769,1
2026-06-18,TSLA,398.1000061035156,402.5199890136719,384.7000122070313,400.489990234375,58384700,0.0060034767501056,1
2026-06-17,AAPL,300.8500061035156,302.07000732421875,294.3599853515625,295.95001220703125,42745100,-0.0162871656874701,-1
2026-06-17,GOOGL,369.1300048828125,372.3299865722656,362.0199890136719,363.7900085449219,24543600,-0.0144664380225224,-1
2026-06-17,UNH,409.1199951171875,411.1600036621094,398.5899963378906,399.5299987792969,5838800,-0.0234405466668616,-1
2026-06-17,JPM,330.69024974688585,336.25517637046335,330.01330666560995,331.9645080566406,12246400,0.0038533289406933,1
2026-06-17,TSLA,401.5299987792969,405.9400024414063,393.760009765625,396.3800048828125,43534300,-0.0128259256148756,-1
2026-06-17,MSFT,390.25,390.3699951171875,377.3200073242188,378.9100036621094,41987800,-0.0290582865801169,-1
2026-06-17,AMZN,244.8999938964844,245.91000366210935,236.0,237.5,44780800,-0.0302163906937957,-1
2026-06-17,BRK-B,493.239990234375,494.7699890136719,487.8999938964844,491.2799987792969,5412000,-0.0039737075133481,-1
2026-06-17,META,592.0,593.8099975585938,566.1900024414062,567.5800170898438,20478300,-0.0412499711320206,-1
2026-06-16,TSLA,404.1099853515625,412.4200134277344,400.5400085449219,404.6600036621094,40255500,0.0013610609252042,1
2026-06-16,AMZN,248.0,249.50999450683597,245.4499969482422,246.0,35187400,-0.0080645161290322,-1
2026-06-16,AAPL,295.25,300.4800109863281,293.9700012207031,299.239990234375,39874400,0.013513938135055,1
2026-06-16,GOOGL,369.6000061035156,376.0,367.05999755859375,373.25,24876100,0.0098755244486173,1
2026-06-16,BRK-B,497.0,499.7900085449219,492.4299926757813,494.9500122070313,4345900,-0.0041247239295145,-1
2026-06-16,JPM,322.8455866314347,330.26218746993305,322.56684357389287,329.6549377441406,11094900,0.0210916654731278,1
2026-06-16,MSFT,395.7900085449219,396.8399963378906,390.6900024414063,393.8299865722656,31506800,-0.0049521764833378,-1
2026-06-16,META,593.6500244140625,605.8099975585938,592.0,600.2100219726562,11344400,0.0110502775858023,1
2026-06-16,UNH,410.6799926757813,411.75,406.5400085449219,407.6499938964844,4815100,-0.0073780043667453,-1
2026-06-15,UNH,406.7000122070313,414.1600036621094,399.6499938964844,411.0400085449219,6777900,0.0106712471296444,1
2026-06-15,TSLA,412.3699951171875,416.0,407.1000061035156,411.1499938964844,45620500,-0.0029585111311418,-1
2026-06-15,GOOGL,367.9299926757813,372.989990234375,366.5499877929688,369.3500061035156,27727500,0.0038594663550184,1
2026-06-15,MSFT,396.7999877929688,401.75,392.8500061035156,399.760009765625,32266400,0.0074597330234814,1
2026-06-15,AAPL,294.1199951171875,297.7799987792969,291.70001220703125,296.4200134277344,45732600,0.0078199998256849,1
2026-06-15,META,579.9000244140625,601.27001953125,579.2999877929688,593.47998046875,17653300,0.0234177538937144,1
2026-06-15,JPM,322.4673390673774,324.4583697274161,317.41010417767774,317.96759033203125,7988900,-0.0139541224496101,-1
2026-06-15,BRK-B,487.55999755859375,497.1099853515625,487.55999755859375,495.5199890136719,6253600,0.0163261783061304,1
2026-06-15,AMZN,245.0200042724609,247.80999755859372,244.72999572753903,246.0200042724609,41711600,0.0040812994145898,1
2026-06-12,GOOGL,362.6199951171875,366.5700073242188,354.94000244140625,359.67999267578125,24704600,-0.0081076677541075,-1
2026-06-12,AMZN,243.2100067138672,243.3600006103516,233.58999633789065,238.5500030517578,51186600,-0.0191604108937499,-1
2026-06-12,AAPL,296.0299987792969,297.1400146484375,289.6199951171875,291.1300048828125,38742100,-0.0165523558986923,-1
2026-06-12,MSFT,391.4299926757813,391.739990234375,382.2699890136719,390.739990234375,34865800,-0.0017627735593009,-1
2026-06-12,META,572.4194595335534,575.5365655300229,560.3806300495169,566.4549560546875,14326400,-0.0104198125684375,-1
2026-06-12,BRK-B,486.6700134277344,489.989990234375,484.510009765625,489.25,4591300,0.0053013058151953,1
2026-06-12,UNH,406.6872501409831,407.5622574937536,402.5110897188582,406.2000122070313,7269600,-0.0011980654268924,-1
2026-06-12,JPM,314.5529794375797,319.8590627688812,314.1348496322589,319.2816772460937,7426200,0.0150330727019942,1
2026-06-12,TSLA,399.489990234375,406.6799926757813,386.760009765625,406.4299926757813,63514500,0.0173721560265744,1
2026-06-11,AMZN,237.92999267578125,242.13999938964844,235.17999267578125,241.50999450683597,41335400,0.0150464503898549,1
2026-06-11,TSLA,388.2799987792969,399.5400085449219,380.6600036621094,399.1499938964844,45324300,0.0279952486642664,1
2026-06-11,UNH,406.3889145916304,407.6517216421196,400.82071109845896,403.2468566894531,4938100,-0.0077316525853924,-1
2026-06-11,BRK-B,482.8800048828125,486.4700012207031,481.05999755859375,485.7900085449219,5664300,0.0060263494712637,1
2026-06-11,MSFT,395.2099914550781,396.8500061035156,384.0,390.3399963378906,47224100,-0.0123225505996374,-1
2026-06-11,META,565.3060574843756,571.6401524850257,556.4942175026772,567.9036254882812,17628000,0.004594976419437,1
2026-06-11,GOOGL,355.92999267578125,358.79998779296875,346.3599853515625,357.7699890136719,35538200,0.0051695456290661,1
2026-06-11,JPM,308.1717081621576,313.30857066124145,307.4947650619962,312.0840759277344,9116600,0.0126954151271995,1
2026-06-11,AAPL,293.7200012207031,297.0,289.5899963378906,295.6300048828125,42572500,0.006502804215482,1
2026-06-10,AAPL,290.739990234375,294.75,287.3800048828125,291.5799865722656,52793300,0.0028891668367102,1
2026-06-10,JPM,311.1582462393224,313.3384270822022,307.64407859799763,307.75360107421875,7446200,-0.0109418445638269,-1
2026-06-10,META,580.192266144374,590.7724873942649,570.0716409197756,570.4512939453125,17064000,-0.0167892141406751,-1
2026-06-10,UNH,411.1517339543602,413.61766096102207,402.2525488568183,405.1460266113281,6512900,-0.0146070339659537,-1
2026-06-10,TSLA,391.5400085449219,397.0899963378906,380.1499938964844,381.5899963378906,49695600,-0.0254125044436925,-1
2026-06-10,AMZN,243.6100006103516,244.07000732421875,237.4499969482422,238.0,38590200,-0.0230286137527031,-1
2026-06-10,GOOGL,363.1900024414063,368.55999755859375,355.20001220703125,356.3800048828125,32357100,-0.0187505094105458,-1
2026-06-10,MSFT,398.5499877929688,405.0400085449219,397.1600036621094,397.3599853515625,32576000,-0.0029858298277615,-1
2026-06-10,BRK-B,488.1300048828125,490.2999877929688,483.1099853515625,483.6799926757813,5062700,-0.009116448820022,-1
2026-06-09,UNH,407.66165562372737,410.6545715332031,405.12614922049136,410.6545715332031,8590400,0.0073416664731358,1
2026-06-09,GOOGL,367.0899963378906,372.0799865722656,357.29998779296875,364.260009765625,29535100,-0.0077092446007728,-1
2026-06-09,AMZN,247.72999572753903,250.42999267578125,240.3999938964844,244.19000244140625,44425400,-0.0142897240834178,-1
2026-06-09,TSLA,411.0299987792969,418.5,384.239990234375,396.6799926757813,59940200,-0.0349123084595605,-1
2026-06-09,META,590.4527436689563,597.0766092757164,580.4720040020986,584.0487060546875,16977400,-0.0108459782479379,-1
2026-06-09,MSFT,409.0299987792969,411.9800109863281,398.4800109863281,403.4100036621094,35317300,-0.0137398115882935,-1
2026-06-09,BRK-B,486.4400024414063,490.7900085449219,484.6000061035156,487.7699890136719,4912200,0.0027341225343115,1
2026-06-09,AAPL,300.2799987792969,300.75,287.7799987792969,290.54998779296875,70108800,-0.032403127167586,-1
2026-06-09,JPM,312.1040028799189,315.0009559692908,307.6241841525692,311.2976379394531,11594600,-0.0025836417765394,-1
2026-06-08,MSFT,414.1400146484375,417.1600036621094,408.55999755859375,411.739990234375,32086700,-0.0057952004857581,-1
2026-06-08,GOOGL,365.1799926757813,366.2000122070313,360.5299987792969,363.30999755859375,27942500,-0.0051207490954953,-1
2026-06-08,TSLA,396.3299865722656,412.9400024414063,394.7200012207031,408.9500122070313,50328800,0.0318422175014116,1
2026-06-08,JPM,311.84516953437026,314.8814790647009,309.3862455138746,309.7147521972656,6827000,-0.0068316509128092,-1
2026-06-08,AMZN,246.67999267578125,249.4199981689453,243.3600006103516,245.22000122070312,33899500,-0.0059185645306753,-1
2026-06-08,AAPL,308.739990234375,317.3999938964844,301.1700134277344,301.5400085449219,77949100,-0.0233205348098488,-1
2026-06-08,META,591.4518261333767,591.4518261333767,578.6836307521693,584.8479614257812,19512400,-0.0111655157965582,-1
2026-06-08,BRK-B,486.1300048828125,490.760009765625,484.9200134277344,487.0,5188400,0.0017896346830046,1
2026-06-08,UNH,394.8746856398852,406.3889089451397,392.7468242313376,404.2610778808594,6963200,0.0237705595783222,1
2026-06-05,MSFT,428.3399963378906,429.4700012207031,414.3999938964844,416.6700134277344,34782200,-0.0272446724796405,-1
2026-06-05,JPM,312.8805189963161,313.58732636819616,308.211549706599,310.9691162109375,9118800,-0.0061090501623755,-1
2026-06-05,AAPL,312.8599853515625,315.1700134277344,307.1499938964844,307.3399963378906,65310500,-0.0176436401972883,-1
2026-06-05,TSLA,420.5,424.6799926757813,388.5899963378906,391.0,63420200,-0.070154577883472,-1
2026-06-05,META,622.8827460758752,628.567480013855,582.3702434655938,592.450927734375,30091600,-0.0488564156467952,-1
2026-06-05,GOOGL,366.1213024821565,371.8578661166277,363.9026265347829,368.30999755859375,37471200,0.0059780598987241,1
2026-06-05,UNH,397.2710257691138,401.7454703246708,394.9443182415365,397.201416015625,10897300,-0.0001752198095847,-1
2026-06-05,AMZN,254.25999450683597,256.3800048828125,245.77999877929688,246.02999877929688,55607800,-0.032368425648329,-1
2026-06-05,BRK-B,480.989990234375,491.0,479.3500061035156,488.1300048828125,8475800,0.0148444142152695,1
2026-06-04,MSFT,435.80999755859375,436.1499938964844,426.4100036621094,428.0499877929688,26899500,-0.017805947107906,-1
2026-06-04,AMZN,253.1199951171875,255.8300018310547,251.75,253.7899932861328,35609800,0.0026469586831143,1
2026-06-04,AAPL,313.2300109863281,313.5400085449219,309.6499938964844,311.2300109863281,44869100,-0.0063850842187892,-1
2026-06-04,UNH,387.7851867936407,399.1005645351637,387.606216297745,394.2184448242188,12666100,0.0165897467197516,1
2026-06-04,META,623.0924785224576,641.8051764288737,621.8536364911718,626.9888916015625,21469200,0.0062533463545323,1
2026-06-04,TSLA,419.8399963378906,426.3500061035156,417.1600036621094,418.4500122070313,35323300,-0.0033107472917866,-1
2026-06-04,JPM,304.36883009196185,311.5066879726736,303.0746723882986,309.4957580566406,10345200,0.0168444579661121,1
2026-06-04,GOOGL,358.68575901079333,373.0271992966173,357.9961684462237,371.96783447265625,44055500,0.0370298377568517,1
2026-06-04,BRK-B,481.6000061035156,482.9400024414063,474.6499938964844,478.6300048828125,5276000,-0.006166945978121,-1
2026-06-03,GOOGL,361.81388965190393,366.2312646097652,357.8662353535933,358.77569580078125,55441600,-0.0083971177945813,-1
2026-06-03,BRK-B,470.8900146484375,480.5899963378906,470.4100036621094,475.3699951171875,6586300,0.0095138574388643,1
2026-06-03,TSLA,418.7000122070313,433.6000061035156,416.0,423.7000122070313,44500700,0.011941724036845,1
2026-06-03,AAPL,314.17999267578125,316.94000244140625,308.8500061035156,310.260009765625,50836700,-0.0124768699520643,-1
2026-06-03,AMZN,254.6999969482422,257.0899963378906,247.7100067138672,250.0200042724609,51394200,-0.018374529767789,-1
2026-06-03,META,602.4416570391962,623.5720977596394,599.7142043737263,622.4031372070312,23020100,0.0331342959680762,1
2026-06-03,JPM,298.5749714904202,300.60580089187994,295.23002417973413,299.50079345703125,7003900,0.003100802327769,1
2026-06-03,UNH,377.8419717237235,385.259597724852,374.6700853756592,374.8590087890625,6808400,-0.0078947368421052,-1
2026-06-03,MSFT,438.4500122070313,440.3900146484375,424.25,427.3399963378906,39037000,-0.0253392988021964,-1
2026-06-02,MSFT,446.8800048828125,453.5,440.4299926757813,441.30999755859375,37036800,-0.0124642124582848,-1
2026-06-02,JPM,295.17027051801705,300.7152977310929,293.9457758280521,299.6102600097656,8296200,0.0150421296967221,1
2026-06-02,UNH,375.8334605430848,377.9215103567756,372.5919643898307,375.7738037109375,3874400,-0.0001587320938935,-1
2026-06-02,META,602.68138962268,608.3161816139932,596.1274666259658,597.0765991210938,18252000,-0.0092997570492348,-1
2026-06-02,GOOGL,366.371163421305,373.31702687507857,358.2260345973877,361.6340026855469,50412300,-0.012929949757838,-1
2026-06-02,TSLA,418.2200012207031,424.4200134277344,413.6499938964844,423.739990234375,37596000,0.0131987685848598,1
2026-06-02,BRK-B,470.0,473.8800048828125,468.2099914550781,471.510009765625,4704700,0.0032127867353723,1
2026-06-02,AAPL,307.4599914550781,315.45001220703125,306.69000244140625,315.20001220703125,44534700,0.0251740745692565,1
2026-06-02,AMZN,257.1600036621094,261.20001220703125,254.3699951171875,256.5199890136719,41811000,-0.0024887799009306,-1
2026-06-01,UNH,373.9740550559012,381.1729596974941,373.7851619834815,377.7027587890625,6623700,0.0099704877457448,1
2026-06-01,GOOGL,376.2952290661171,378.3340198477676,373.2970198869562,376.1453247070313,28672100,-0.0003983690132289,-1
2026-06-01,TSLA,427.489990234375,429.6000061035156,415.4299926757813,415.8800048828125,44937900,-0.0271584963783531,-1
2026-06-01,BRK-B,473.0499877929688,473.3900146484375,467.9599914550781,470.2900085449219,6203600,-0.0058344346670922,-1
2026-06-01,AAPL,309.6300048828125,310.94000244140625,305.0199890136719,306.3099975585937,48849900,-0.0107224986980034,-1
2026-06-01,JPM,296.3549462063085,298.20659004481905,293.9457858606032,295.2499084472656,7930000,-0.0037287643523034,-1
2026-06-01,MSFT,464.8399963378906,466.3200073242188,458.2699890136719,460.5199890136719,53628900,-0.0092935361807346,-1
2026-06-01,AMZN,266.2900085449219,266.6300048828125,260.70001220703125,261.260009765625,53604400,-0.018889175777875,-1
2026-06-01,META,629.8162791560948,635.1613007084701,598.974869401479,599.9139404296875,29138800,-0.0474778752408148,-1
2026-05-29,AMZN,271.2900085449219,274.75,269.6400146484375,270.6400146484375,54749600,-0.0023959374691705,-1
2026-05-29,JPM,295.070728717322,298.53513289689414,293.87612858626386,297.9676818847656,13969000,0.0098178263226471,1
2026-05-29,UNH,381.6005025160485,382.9328889810419,373.317822146985,378.1502075195313,10257900,-0.0090416416481845,-1
2026-05-29,AAPL,311.7799987792969,315.0,309.5299987792969,312.0599975585937,70026800,0.00089806523957,1
2026-05-29,MSFT,432.5499877929688,450.3299865722656,432.3599853515625,450.239990234375,79654400,0.0408970129248349,1
2026-05-29,GOOGL,385.0100143138995,385.0100143138995,378.2340629764561,380.1129455566406,44415800,-0.0127193282647091,-1
2026-05-29,BRK-B,476.9100036621094,477.2900085449219,472.2699890136719,474.4800109863281,7902300,-0.0050952856034089,-1
2026-05-29,META,632.9133899267435,633.9124639439917,622.7727642602187,631.92431640625,19806500,-0.0015627312302683,-1
2026-05-29,TSLA,439.8500061035156,441.0700073242188,428.1400146484375,435.7900085449219,45176800,-0.0092304137825526,-1
2026-05-28,UNH,382.77379769013777,387.0493961299752,378.7965137522062,380.3576049804688,4330800,-0.0063123252538434,-1
2026-05-28,GOOGL,387.7683918215113,391.6360768291116,384.9300907577927,389.8971252441406,24357500,0.0054897033062177,1
2026-05-28,META,638.9078448274123,642.4046039468743,628.7272779804616,634.7017211914062,16772400,-0.0065833025373827,-1
2026-05-28,JPM,296.2354906683788,299.7197941661088,294.4236455581874,295.3992614746094,9757700,-0.0028228528319906,-1
2026-05-28,TSLA,437.6199951171875,443.9599914550781,436.2999877929688,442.1000061035156,32435000,0.0102372173034014,1
2026-05-28,AMZN,272.2699890136719,274.5,267.44000244140625,274.0,40630400,0.0063540274585358,1
2026-05-28,BRK-B,479.3599853515625,481.80999755859375,477.0,477.4200134277344,4120000,-0.0040470043038852,-1
2026-05-28,MSFT,412.9800109863281,429.489990234375,412.6700134277344,426.989990234375,47250500,0.0339241098245568,1
2026-05-28,AAPL,310.67999267578125,312.79998779296875,309.57000732421875,312.510009765625,48220400,0.0058903602838484,1
2026-05-27,JPM,303.63215366632585,304.52811132231307,294.42363753054383,297.93780517578125,11779200,-0.018754102362961,-1
2026-05-27,MSFT,411.010009765625,415.9400024414063,409.5799865722656,412.6700134277344,28901500,0.0040388399860528,1
2026-05-27,AAPL,308.3299865722656,313.260009765625,308.29998779296875,310.8500061035156,50430900,0.0081731250316107,1
2026-05-27,AMZN,266.1499938964844,272.4100036621094,265.70001220703125,271.8500061035156,40061900,0.0214165408143807,1
2026-05-27,GOOGL,386.4391861502527,393.64487351491664,385.66962629134815,388.5978698730469,23087300,0.0055860890928252,1
2026-05-27,BRK-B,482.6700134277344,486.25,479.0199890136719,479.9200134277344,4152500,-0.0056974743064533,-1
2026-05-27,UNH,376.2808953624811,382.3462596379654,374.9485088403697,381.8292236328125,4544000,0.0147451766451936,1
2026-05-27,META,608.8357727220844,637.908804248614,608.4361186960156,634.6718139648438,23143600,0.0424351564088412,1
2026-05-27,TSLA,442.8900146484375,445.6000061035156,435.5199890136719,440.3599853515625,44656500,-0.0057125453570754,-1
2026-05-26,TSLA,430.260009765625,435.2000122070313,426.1199951171875,433.5899963378906,45658900,0.0077394749609185,1
2026-05-26,UNH,383.8078958628703,384.3249318452776,374.2723613660349,374.71978759765625,6498100,-0.0236787944260039,-1
2026-05-26,BRK-B,485.5,487.7799987792969,483.2099914550781,483.6199951171875,4348600,-0.0038723066587281,-1
2026-05-26,MSFT,416.4299926757813,419.7699890136719,413.0199890136719,416.0299987792969,30398000,-0.0009605309500264,-1
2026-05-26,META,608.3261927003538,613.9009818092591,604.7394901495815,611.7730102539062,12234200,0.0056660679663522,1
2026-05-26,GOOGL,384.2804712769477,389.0276356997364,382.3716078175452,388.6478576660156,27747400,0.0113651010538091,1
2026-05-26,JPM,307.1065011172144,308.54004556072954,304.0701916446211,305.3643493652344,7725400,-0.0056727934629918,-1
2026-05-26,AAPL,309.5599975585937,311.82000732421875,307.6700134277344,308.3299865722656,48000500,-0.0039734170953251,-1
2026-05-26,AMZN,267.94000244140625,269.29998779296875,262.07000732421875,265.2900085449219,38028100,-0.0098902510723977,-1
2026-05-22,TSLA,422.6700134277344,431.510009765625,420.510009765625,426.010009765625,46104700,0.0079021369668602,1
2026-05-22,MSFT,419.5400085449219,424.3999938964844,416.3299865722656,418.5700073242188,22390300,-0.0023120589239327,-1
2026-05-22,AAPL,306.1199951171875,311.3999938964844,305.8399963378906,308.82000732421875,43670200,0.008820110577872,1
2026-05-22,UNH,379.7510949944643,388.322137279522,378.846259230469,386.2638854980469,5598600,0.0171501559559097,1
2026-05-22,AMZN,268.6600036621094,269.7900085449219,266.239990234375,266.32000732421875,27535500,-0.0087098797960027,-1
2026-05-22,BRK-B,479.6499938964844,487.1900024414063,479.489990234375,486.3800048828125,4338200,0.0140310874011614,1
2026-05-22,META,607.3171451453314,614.2407210713809,606.3880135859368,609.6949462890625,11688600,0.0039152544312939,1
2026-05-22,JPM,303.31359328873907,306.07119010408854,302.4773640852478,305.0059814453125,5973900,0.0055796647233095,1
2026-05-22,GOOGL,387.1187843592316,388.5079387636157,381.5420981620284,382.7413940429688,20442100,-0.0113076153705855,-1
2026-05-21,GOOGL,385.4697674348519,392.2656959548347,382.7913440893277,387.4285888671875,24852800,0.005081647376319,1
2026-05-21,UNH,378.9555995605828,383.9172514426562,378.3789067550467,380.3078918457031,4732500,0.0035684715747396,1
2026-05-21,AAPL,301.0599975585937,305.5400085449219,300.3999938964844,304.989990234375,42965100,0.0130538520814821,1
2026-05-21,BRK-B,479.989990234375,480.5,475.5,479.9800109863281,3294000,-2.079053365675859e-05,-1
2026-05-21,AMZN,263.5,269.489990234375,261.3699951171875,268.4599914550781,36591700,0.0188234969832186,1
2026-05-21,JPM,299.8790926087445,302.6167597554335,298.8636475324957,301.6411437988281,7874400,0.0058758720881639,1
2026-05-21,META,599.4443949814065,609.0354809096541,594.2591985256718,606.8175659179688,13476100,0.0123000081380207,1
2026-05-21,MSFT,424.75,426.3399963378906,415.7099914550781,419.0899963378906,31393500,-0.0133254942015523,-1
2026-05-21,TSLA,422.1799926757813,426.9500122070313,412.8999938964844,417.8500061035156,42636900,-0.0102562571589954,-1
2026-05-20,BRK-B,482.0,482.7200012207031,477.6199951171875,480.8999938964844,4647500,-0.002282170339244,-1
2026-05-20,AAPL,298.17999267578125,302.79998779296875,298.0799865722656,302.25,38229800,0.0136494983707514,1
2026-05-20,META,600.2037495434126,607.4370360716302,597.2564688338498,604.499755859375,11329700,0.007157579937197,1
2026-05-20,JPM,295.3694126574367,301.57145376365,292.35300240137923,300.625732421875,9327000,0.0177957484397155,1
2026-05-20,TSLA,407.6000061035156,417.4599914550781,406.3900146484375,417.260009765625,45294700,0.0236997142233999,1
2026-05-20,MSFT,413.2749005432513,421.18775475321456,410.4110776678385,420.1499938964844,27864000,0.0166356421456897,1
2026-05-20,GOOGL,387.4685872554011,393.6248834036927,382.6714341601505,388.6778564453125,31744400,0.0031209476837262,1
2026-05-20,AMZN,260.04998779296875,265.5799865722656,259.5299987792969,265.010009765625,34933200,0.0190733405325326,1
2026-05-20,UNH,387.3377362764213,391.1460027273717,378.5380196367677,381.1232299804688,7783900,-0.0160441540132242,-1
2026-05-19,JPM,299.7396822358739,300.436555061437,293.935841710235,294.3738708496094,8066900,-0.0179015716112022,-1
2026-05-19,META,608.3561568042173,613.361527578881,599.9939118379299,602.052001953125,11749900,-0.0103626054911796,-1
2026-05-19,TSLA,403.1600036621094,405.6300048828125,393.6300048828125,404.1099853515625,46500600,0.0023563391229882,1
2026-05-19,MSFT,428.9708919761278,431.7648588737268,415.58987007798993,416.5178833007813,33018700,-0.0290299619584434,-1
2026-05-19,AAPL,296.9700012207031,300.510009765625,296.3500061035156,298.9700012207031,42243600,0.0067346869777383,1
