Date,Ticker,bloc,Open,Close,High,Low,Volume,ampl_lag1,ampl_ma5,dow,gap_lag1,gap_lag2,ret_cc_lag1,ret_oc_lag1,rk_mu_night_full,rk_nabn_night_full,vol_20,vol_dollar_z,z_dmu_night,z_mu_night_full,z_mu_night_ma3,z_mu_overnight,z_mu_pre,z_nabn_night_full,z_neg_night_full,z_nlog_night_full,z_pos_night_full,z_sd_night_full,z_sd_overnight,z_sd_pre,n_overnight,mu_overnight,sd_overnight,p10_overnight,p90_overnight,pos_overnight,neg_overnight,n_pre,mu_pre,sd_pre,p10_pre,p90_pre,pos_pre,neg_pre,n_night_full,mu_night_full,sd_night_full,p10_night_full,p90_night_full,pos_night_full,neg_night_full,nlog_night_full,nabn_night_full,disp_night_full,y_gap,y_oc,y_cc,y_gap_excess,y_gap_net,gap,ret_oc,ret_cc,gap_excess,log_ampl,amplitude
2020-01-16,AAPL,train,78.39749908447266,78.80999755859375,78.92500305175781,78.02249908447266,108829200,0.019079724516844167,0.01662502025172754,3,-0.0026544281428528,-0.0008202273317,-0.0042855199222167,-0.0016354329185285,,,0.013818703274719539,,,,,,,,,,,,,,273.0,0.2611031008519736,0.6734119743790374,-1.0,1.0,0.3969890164642265,0.1358859156122529,166.0,0.2376296398409444,0.69794893434051,-0.99999645731555,1.0,0.4016543501005442,0.1640247102595996,439.0,0.2522270313124956,0.6820954502269209,-0.999999451691008,1.0,0.3987531289554081,0.1465260976429125,6.0867747269123065,-0.3489047672142984,1.999999451691008,1,1,1,1,1.0,0.0072268260630352,0.0052616279720432,0.0125264789052408,0.0100405867264527,-4.464374220315751,0.011511897417961199
2020-01-17,AAPL,train,79.06749725341797,79.68250274658203,79.68499755859375,78.75,137816400,0.011511897417961199,0.01617386464665948,4,0.0072268260630352,-0.0026544281428528,0.0125264789052408,0.0052616279720432,,,0.013258581971401288,,,,,,,,,,,,,,182.0,0.3056300329707266,0.6562779343045613,-0.9782297251952998,1.0,0.4216351929937477,0.116005160023021,139.0,0.4453605021973653,0.6123553939873135,-0.0952118337887999,1.0,0.5229174290946972,0.0775569268973318,321.0,0.3661363732277446,0.6404165752939893,-0.292540656076,1.0,0.465492609872352,0.0993562366446073,5.7745515455444085,-0.6294093333808961,1.292540656076,1,1,1,1,1.0,0.0032673480878206,0.0077782339713234,0.011070996257037,0.00320429089415284,-4.437513244118281,0.011825308642273123
2020-01-21,AAPL,train,79.29750061035156,79.14250183105469,79.75499725341797,79.0,110843200,0.011825308642273123,0.01569281347049214,1,0.0032673480878206,0.0072268260630352,0.011070996257037,0.0077782339713234,,,0.012708753526966153,,,,,,,,,,,,,,784.0,0.258610589827916,0.6658540583804586,-0.992320918123,1.0,0.3961010390085997,0.1374904491806835,127.0,0.2979627752443064,0.7458718589644694,-1.0,1.0,0.4844166484283129,0.1864538731840065,911.0,0.2640965695731209,0.6772750318981821,-0.99926743164,1.0,0.408412874789394,0.144316305216273,6.815639990074331,0.464129888930767,1.99926743164,0,0,0,0,0.0,-0.0048317023557218,-0.0019546489877215,-0.0067769070613248,-0.010471518417267024,-4.654247777586362,0.009521072513090164
2020-01-22,AAPL,train,79.6449966430664,79.42500305175781,79.99749755859375,79.32749938964844,101832400,0.009521072513090164,0.01379776398294975,2,-0.0048317023557218,0.0032673480878206,-0.0067769070613248,-0.0019546489877215,,,0.012747483404492463,,,,,,,,,,,,,,180.0,0.3069487832730083,0.6334104894022062,-0.5075429685269999,1.0,0.4083539804791133,0.101405197206105,159.0,0.4493583880021415,0.6529977234223212,-0.1863236556770998,1.0,0.5459989612273294,0.0966405732251878,339.0,0.373742668676938,0.6456516188956325,-0.3891510315323994,1.0,0.4729131307415509,0.0991704620646129,5.828945617610208,-0.5582667826818772,1.3891510315323994,1,0,1,0,1.0,0.0063492409310537,-0.0027621771684479,0.0035695260342689,-0.00663092495048982,-4.7780595171161995,0.008412307077467119
2020-01-23,AAPL,train,79.4800033569336,79.80750274658203,79.88999938964844,78.9124984741211,104472000,0.008412307077467119,0.012070062033527154,3,0.0063492409310537,-0.0048317023557218,0.0035695260342689,-0.0027621771684479,,,0.01226284305766464,,,,,,,,,,,,,,190.0,0.3129711686193923,0.6589314929264574,-0.999193272337,1.0,0.4284159418524262,0.1154447732330339,101.0,0.4405933596533302,0.6025042115898204,-0.0062182886,1.0,0.5082160782537796,0.0676227186004493,291.0,0.3572661558854669,0.6417574242774294,-0.2526266951,1.0,0.4561128964109715,0.0988467405255046,5.676753802268282,-0.6705823992608115,1.2526266951,1,1,1,1,,0.0006924809954358,0.0041205256141936,0.0048158599953085,0.0018952496376870797,-4.398261510442012,0.012298702494230198
2020-01-24,AAPL,train,80.0625,79.57749938964844,80.8324966430664,79.37999725341797,146537600,0.012298702494230198,0.01071385762900436,4,0.0006924809954358,0.0063492409310537,0.0048158599953085,0.0041205256141936,,,0.011819016531550763,,,,,,,,,,,,,,195.0,0.352533553448946,0.6111686270410102,-0.0198546619201999,1.0,0.4354129751715254,0.0828794217225793,178.0,0.3780052918015064,0.6534285515602235,-0.3806992382600004,1.0,0.4807900426284059,0.1027847508268994,373.0,0.364688967461696,0.6309621466376995,-0.0543296683799999,1.0,0.4570674470410287,0.0923784795793326,5.924255797414532,-0.3783749108305061,1.05432966838,1,0,0,0,1.0,0.0031951538970926,-0.0060577749926814,-0.0028819766189644,-0.0022322139441692595,-4.009521790120728,0.01814206887929352
2020-01-27,AAPL,train,77.51499938964844,77.23750305175781,77.94249725341797,76.22000122070312,161940000,0.01814206887929352,0.012039891921270826,0,0.0031951538970926,0.0006924809954358,-0.0028819766189644,-0.0060577749926814,,,0.011615709178520792,,,,,,,,,,,,,,705.0,0.1054933988817566,0.7216001279622806,-1.0,1.0,0.3272753415660704,0.2217819426843138,270.0,0.0770026158346266,0.7568469239348417,-1.0,1.0,0.3405248645865791,0.2635222487519525,975.0,0.0976036435763975,0.7312501366426669,-1.0,1.0,0.3309444402486728,0.2333407966722753,6.883462586413092,0.6044803100949601,2.0,0,0,0,1,0.0,-0.0259181303235106,-0.0035799050516109,-0.0294052509294482,0.006037788893124559,-3.806697037454765,0.022221454509162655
2020-01-28,AAPL,train,78.1500015258789,79.42250061035156,79.5999984741211,78.04750061035156,162234000,0.022221454509162655,0.014119121094648732,1,-0.0259181303235106,0.0031951538970926,-0.0294052509294482,-0.0035799050516109,,,0.014021075820218911,,,,,,,,,,,,,,357.0,0.2849460803272287,0.6688830176326592,-0.95870840806,1.0,0.419736355127664,0.1347902748004352,264.0,0.2899857382297408,0.7253965705536733,-0.9994666406965,1.0,0.4581454440677479,0.1681597058380071,621.0,0.2870885435901324,0.692902383464362,-0.99810974844,1.0,0.4360648567060571,0.1489763131159247,6.432940092739179,0.1184001511213432,1.99810974844,1,1,1,1,1.0,0.0118141891965308,0.0162827774744351,0.0282893344846939,0.00098001188055326,-3.918764917561798,0.019865615271362866
2020-01-29,AAPL,train,81.11250305175781,81.08499908447266,81.9625015258789,80.34500122070312,216229200,0.019865615271362866,0.01618802964630327,2,0.0118141891965308,-0.0259181303235106,0.0282893344846939,0.0162827774744351,,,0.01484315046149485,,,,,,,,,,,,,,2981.0,0.259680603050765,0.7095809662800928,-1.0,1.0,0.4257254607969212,0.1660448577461562,521.0,0.3477381663772169,0.7243897102959078,-0.999683539744,1.0,0.5057792421332679,0.1580410757560509,3502.0,0.2727811143280584,0.7123886893868929,-1.0,1.0,0.4376352323777998,0.1648541180497414,8.161375023197486,1.8402572954062428,2.0,1,0,1,1,1.0,0.0212786355052887,-0.0003390841886312,0.0209323360678019,0.00987764077797168,-3.914955181506881,0.019941442371019618
2020-01-30,AAPL,train,80.13500213623047,80.96749877929688,81.02249908447266,79.6875,126743200,0.019941442371019618,0.01849385670501377,3,0.0212786355052887,0.0118141891965308,0.0209323360678019,-0.0003390841886312,,,0.014910288404878373,,,,,,,,,,,,,,341.0,0.1610406768938454,0.6925614997497161,-1.0,1.0,0.343531513528752,0.1824908366349066,242.0,0.1921209586397739,0.7714543706250611,-1.0,1.0,0.4224098914760947,0.2302889328363207,583.0,0.1739419259204573,0.7258648162113047,-1.0,1.0,0.3762734817333094,0.2023315558128521,6.369900982828227,-0.0480723920896606,2.0,0,1,0,0,0.0,-0.0117160628842395,0.0103886768687064,-0.0014491004070108,-0.008913841697977282,-4.094782133039729,0.016659375415042
2020-01-31,AAPL,train,80.23249816894531,77.37750244140625,80.66999816894531,77.07250213623047,199588400,0.016659375415042,0.019365991289176133,4,-0.0117160628842395,0.0212786355052887,-0.0014491004070108,0.0103886768687064,,,0.014592041810235662,-0.18060123169900977,,0.6528939120383348,,1.3905575553299228,-0.7827292174602299,,-0.3059308806894012,-0.9335507673752267,0.9385015048039363,0.11802395653239975,0.32395025725406995,-0.3506066636202685,259.0,0.3928362780039958,0.6925214283401215,-0.9898499337414,1.0,0.5214446052058425,0.1286083272018466,96.0,0.2191636226030655,0.676179402154591,-0.999708250035,1.0,0.3745687211158273,0.1554050985127617,355.0,0.3458712782336034,0.6915173645110967,-0.9997488453722,1.0,0.4817260562688243,0.1358547780352208,5.87493073085203,-0.5406390244613739,1.9997488453722,0,0,0,0,0.0,-0.0090777240427674,-0.0355840313176751,-0.0443387333438114,-0.0237911156114426,-3.104690589882744,0.044838389864660676
2020-02-03,AAPL,train,76.07499694824219,77.16500091552734,78.37249755859375,75.55500030517578,173788400,0.044838389864660676,0.02470525548624956,0,-0.0090777240427674,-0.0117160628842395,-0.0443387333438114,-0.0355840313176751,,,0.017679103753889643,1.841823082399057,-1.6009534218536712,-1.8722595216979854,-1.4942039150668114,-1.6935942735243203,-2.3026083889637823,,2.0298530406268185,1.5627192914651176,-1.6419936502572536,1.5632423542322147,1.703674119854177,1.2839865893509534,1197.0,0.1014530750398798,0.7453833879022072,-1.0,1.0,0.3439565191748448,0.242503444134965,269.0,0.0285024834559937,0.767100990155832,-1.0,1.0,0.3212251244552433,0.2927226409992496,1466.0,0.0880671888624818,0.7496825912302604,-1.0,1.0,0.339785478806787,0.2517182899443051,7.290974778142981,0.8865622003952867,2.0,0,1,0,0,0.0,-0.0168331291663281,0.0143280185476279,-0.0027462960056099,-0.021659305858210902,-3.2958706635660637,0.03703578529664431
2020-02-04,AAPL,train,78.82749938964844,79.7125015258789,79.91000366210938,78.40750122070312,136616400,0.03703578529664431,0.02766812164374589,1,-0.0168331291663281,-0.0090777240427674,-0.0027462960056099,0.0143280185476279,,,0.017510888988250838,0.9710937838697132,1.258678793892795,0.0728279681100268,-0.7101710811297314,-1.215462170156193,0.9802275729355906,,-0.2500694375979468,-0.8927759489793178,-0.09281378374115426,-0.1507566376600052,0.9725394647255146,-1.6142955954856508,186.0,0.1357318307835408,0.7220166744090163,-1.0,1.0,0.3469090039235267,0.2111771731399859,178.0,0.4307744031164018,0.6070285127742371,-0.0127802198499999,1.0,0.5004941395057483,0.0697197363893464,364.0,0.2800108908803795,0.6834955707282458,-0.9999556095459,1.0,0.4220138229719757,0.1420029320915962,5.899897353582492,-0.512279595720945,1.9999556095459,1,1,1,0,1.0,0.0215447217572255,0.0112270735857782,0.0330136795195572,-0.018850447357560876,-3.9601299006895974,0.019060638140749615
2020-02-05,AAPL,train,80.87999725341797,80.36250305175781,81.19000244140625,79.73750305175781,118826800,0.019060638140749615,0.027507126217623246,2,0.0215447217572255,-0.0168331291663281,0.0330136795195572,0.0112270735857782,,,0.018807572432201356,-0.0505057553163138,0.36604608134905386,0.5907303680599568,-0.7556406329144465,0.4056272691706924,0.6771872963692894,,-0.5306630128266295,-0.9538913125236089,0.619597627429274,-0.2704894392110941,0.014137457259459542,-0.4968624157963898,207.0,0.2950945988910449,0.6856831051208088,-0.9963172860924,1.0,0.4355773091794921,0.1404827102884472,137.0,0.3955959324436955,0.6654597909502098,-0.8343574844307999,1.0,0.5025417960956825,0.106945863651987,344.0,0.3351198392884668,0.6785160104747939,-0.9646423354649998,1.0,0.4622463054222773,0.1271264661338104,5.84354441703136,-0.527016864627841,1.964642335465,1,0,1,1,1.0,0.0146463315689575,-0.0063982964791493,0.008154323518098,0.017530797284423416,-4.019680751217261,0.017958697316684875
2020-02-06,AAPL,train,80.64250183105469,81.30249786376953,81.30500030517578,80.06500244140625,105425600,0.017958697316684875,0.027110577206756296,3,0.0146463315689575,0.0215447217572255,0.008154323518098,-0.0063982964791493,,,0.01874089739259846,-0.5903908069557521,-0.4562083640916512,-0.169250211671934,0.37105590662592525,0.06350102044564697,-0.4453075129821092,,-0.6930203484630707,-0.9315086258963301,-0.9515912660443936,-1.261787194649341,-1.4724061449295374,-0.5664801176787442,220.0,0.2616971574911595,0.6281598460827534,-0.8523911298012999,1.0,0.3728220163463442,0.1111248588551847,121.0,0.2494855443755466,0.6607238523294203,-0.9972557911,1.0,0.3803066506134454,0.1308211062378987,341.0,0.2573640044501356,0.6389615468418047,-0.931943298,1.0,0.3754778543120898,0.1181138498619542,5.834810737062605,-0.5375206409491415,1.931943298,1,1,1,1,1.0,0.0034841968413619,0.0081842206991238,0.0116969329763945,0.010699080697633801,-4.174916171683506,0.015376480585477316
2020-02-07,AAPL,train,80.59249877929688,80.00749969482422,80.8499984741211,79.5,117684000,0.015376480585477316,0.026853998240843356,4,0.0034841968413619,0.0146463315689575,0.0116969329763945,0.0081842206991238,,,0.018615923176650513,-0.9629400346826945,-0.11788885607793397,-0.4125947917918286,0.04473640298464133,0.04728861175484662,-0.9397147253299056,,0.4360331542450363,-0.9999051948069141,-0.36271856541815123,0.789565738864362,0.40391789205819695,1.058239052942376,203.0,0.260224440409542,0.6988487339153516,-0.999980319255868,1.0,0.4126737001349438,0.1524492597254018,118.0,0.1837116581458509,0.7521235208703656,-1.0,1.0,0.395317876307312,0.2116062181614611,321.0,0.2320982463063783,0.7186733739667517,-1.0,1.0,0.4062936776687116,0.1741954313623333,5.7745515455444085,-0.5637847347768421,2.0,0,0,0,1,0.0,-0.0087328077627126,-0.00725872870718,-0.0159281473874912,0.0005218706932453004,-4.089302115758148,0.01675091968320866
2020-02-10,AAPL,train,78.54499816894531,80.38749694824219,80.38749694824219,78.4625015258789,109348800,0.01675091968320866,0.021236504204552954,0,-0.0087328077627126,0.0034841968413619,-0.0159281473874912,-0.00725872870718,,,0.018625573541808847,-0.5913738982197443,-0.974762254573673,-1.995384574500963,-1.7397897859984113,-1.8252940508556692,-1.983570109221399,,2.108116956164664,1.146651829748084,-1.7553304338827642,1.5099568589592327,1.7511527464820087,0.7593640693195598,862.0,0.0799023499995527,0.751589243081997,-1.0,1.0,0.3360951253233208,0.2561927753237681,248.0,0.0437782445708455,0.7375338420744874,-1.0,1.0,0.3073810877235776,0.263602843152732,1110.0,0.0718313786965623,0.7482927231182722,-1.0,1.0,0.3296797367424773,0.257848358045915,7.01301578963963,0.689604158746179,2.0,0,1,1,0,0.0,-0.0182795554348952,0.0234578753867149,0.0047495204183034,-0.02901896366963412,-3.70874809589591,0.024508185972870456
2020-02-11,AAPL,train,80.9000015258789,79.90249633789062,80.9749984741211,79.67749786376953,94323200,0.024508185972870456,0.018730984339798182,1,-0.0182795554348952,-0.0087328077627126,0.0047495204183034,0.0234578753867149,,,0.018636990818862907,-0.8313239767242823,0.8700306669423041,-0.6600561026239224,-2.0176377338454707,-1.1371628103170026,0.042929588906512106,,1.2814550481594995,-1.1138125863387383,-0.04129369290630758,1.8104495713167104,1.4728398068020774,1.6292200649267485,189.0,0.1351271059003319,0.7453997938545431,-1.0,1.0,0.3656059405003992,0.2304788346000671,111.0,0.2977642786213089,0.7877924978305211,-1.0,1.0,0.5121244308140909,0.214360152192782,300.0,0.1953028598070934,0.7641076733402432,-1.0,1.0,0.4198177819164651,0.2245149221093716,5.707110264748875,-0.651365415168911,2.0,1,0,0,1,1.0,0.0063754264915936,-0.0123301009786654,-0.0060332841394953,0.0035393642450699397,-4.132774036462118,0.016038326154252398
2020-02-12,AAPL,train,80.36750030517578,81.80000305175781,81.80500030517578,80.36750030517578,113730400,0.016038326154252398,0.018126521942498742,2,0.0063754264915936,-0.0182795554348952,-0.0060332841394953,-0.0123301009786654,,,0.018134487831936132,-1.3015033634217508,0.25111144397130075,-0.3455691306133092,-1.8766089266574455,-0.25613827315947296,-0.4075904947411443,,0.33131055899101186,-1.132994716528481,-0.3334414398440631,0.5231763498932585,0.13276230509154738,0.8700705760195855,174.0,0.2193445940763357,0.6935869509800016,-1.0,1.0,0.3807869895720234,0.1614423954956877,115.0,0.2374332607449262,0.7496783807417121,-1.0,1.0,0.4378896370102595,0.2004563762653333,289.0,0.2265425064185084,0.7152033130280321,-1.0,1.0,0.4035094963381036,0.1769669899195951,5.66988092298052,-0.643888764238266,2.0,1,1,1,1,1.0,0.0058196425468204,0.0178244034111108,0.0237477776143943,0.00038143275139744005,-4.023704375714576,0.017886583439094758
2020-02-13,AAPL,train,81.04750061035156,81.21749877929688,81.55500030517578,80.8375015258789,94747600,0.017886583439094758,0.018112099166980717,3,0.0058196425468204,0.0063754264915936,0.0237477776143943,0.0178244034111108,,,0.018521453995195097,-0.5416231237202818,-0.9790326479355297,-1.8565991251104044,-1.7456364457006763,-0.9394124717273961,-2.6262714836482055,,1.6631414582954507,-0.025743684407430335,-1.9039477010479595,0.9786303730631596,-0.057261381262412994,1.5397998243327542,332.0,0.1511726574085748,0.6860004992710179,-1.0,1.0,0.3310884617431452,0.1799158043345704,213.0,-0.0567357926101502,0.7898127411248019,-1.0,1.0,0.2953445999675452,0.3520803925776955,545.0,0.0699166943737336,0.7346752083222592,-1.0,1.0,0.3171188423702961,0.2472021479965624,6.302618975744905,0.0318991237633872,2.0,0,1,0,1,0.0,-0.0091992960065064,0.0020975127877491,-0.0071210788597693,0.0035506454627835787,-4.727019442757647,0.008852818086844674
2020-02-14,AAPL,train,81.18499755859375,81.23750305175781,81.49500274658203,80.7125015258789,80113600,0.008852818086844674,0.01680736666725419,4,-0.0091992960065064,0.0058196425468204,-0.0071210788597693,0.0020975127877491,,,0.018586353581782674,-1.18044133345094,0.8340089970583895,-0.6456939032326872,-1.683936365715392,0.8313324142312352,-1.8449730498028565,-0.9401892899618076,0.6047417660709726,-1.361557761258121,-0.6412953391829584,0.7484629039639341,0.8100129689398297,-0.07998366008014611,139.0,0.323353142321794,0.7203988162499473,-0.99921461675922,1.0,0.4784721320597891,0.1551189897379952,110.0,0.0121617373800281,0.6992236439960998,-1.0,1.0,0.258594023727579,0.2464322863475509,249.0,0.1858790276888853,0.7263935287233615,-1.0,1.0,0.3813372247644353,0.1954581970755499,5.521460917862246,-0.7368358661543475,2.0,0,1,1,0,,-0.0004001751000907,0.0006467388648521,0.0002463049559713,-0.00966574398964262,-4.641990267531995,0.009638495340698501
2020-02-18,AAPL,train,78.83999633789062,79.75,79.9375,78.65249633789062,152531200,0.009638495340698501,0.015384881798752156,1,-0.0004001751000907,-0.0091992960065064,0.0002463049559713,0.0006467388648521,,,0.018432743896905003,-1.5852967211771753,-1.3580581707014472,-2.647915906338239,-3.0013608525991833,-2.9044008403920536,-1.7776542348668205,2.397752672671781,2.711511857360334,2.414457440084711,-2.413384550697507,1.2836354407242587,1.52083635653412,0.7777018523667338,1590.0,-0.0417041790267857,0.7492911861634219,-1.0,1.0,0.2735320053206919,0.3152361843474777,666.0,0.003652056005152,0.7488773822959469,-1.0,1.0,0.2966164361253473,0.2929643801201952,2256.0,-0.0283144394295913,0.7492887943450238,-1.0,1.0,0.2803468239890875,0.3086612634186789,7.721791776817535,1.4917606832534451,2.0,0,1,0,0,0.0,-0.0295123141874473,0.0115424112681246,-0.0183105461871483,-0.029626752313255438,-4.1166588676009415,0.016298880286626804
