Date,Ticker,Volume,StockChange,Target,Daily_Volatility,FinBERT_Positive,FinBERT_Negative,FinBERT_Neutral,Volume_Messages,Score_Net,Bullishness_Index,Polarite_Index
2023-06-29,AMZN,40761000,-0.0067562531468214,1,0.0155315081482308,0.0,0.0,1.0,1,-0.0,0.0092,0.0
2023-06-30,AMZN,54350700,0.0068741745675222,-1,0.0177647565464765,0.51,0.3499,0.1401,2,0.1601,0.5931,0.8599
2023-07-07,AMZN,41992300,0.009254238084581,-1,0.0220856708824229,0.0,0.0533,0.9466,1,-0.0533,0.0002,0.0534
2023-07-10,AMZN,61889300,-0.015030680721413,1,0.0260323887788381,0.4779,0.365,0.1571,2,0.113,0.567,0.8429
2023-07-11,AMZN,49951500,0.0080626127537915,1,0.0189432939204684,0.0,0.0001,0.9999,1,-0.0001,0.1707,0.0001
2023-07-13,AMZN,61170900,0.0019397924399321,1,0.0146224377294183,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-07-17,AMZN,48450200,-0.0074316291479163,-1,0.0179101400642556,0.0031,0.0004,0.9964,1,0.0027,0.8771,0.0036
2023-07-25,AMZN,39236700,-0.0013919470975141,-1,0.0081200454070229,0.0012,0.0025,0.9963,1,-0.0013,0.3238,0.0037
2023-07-27,AMZN,52610700,-0.0209923664122137,1,0.0369465951701157,0.0011,0.1388,0.8601,1,-0.1377,0.0077,0.1399
2023-07-28,AMZN,46317400,0.0194309833065156,1,0.0283752996106532,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-07-31,AMZN,41901500,0.0036035716106328,-1,0.0111861131269692,0.0068,0.0031,0.9901,2,0.0037,0.6852,0.0099
2023-08-03,AMZN,88585200,0.0112174479723843,1,0.0269061231993974,1.0,0.0,0.0,2,1.0,1.0,1.0
2023-08-07,AMZN,71213100,0.0087239923371639,-1,0.0254627718137416,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-08-11,AMZN,42905800,0.0073508719831962,1,0.0169578015615494,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-08-14,AMZN,47148700,0.0164136241675381,-1,0.0205350417586598,0.0,1.0,0.0,1,-1.0,0.0,1.0
2023-08-16,AMZN,41675900,-0.0154529854906369,-1,0.0164735747897537,0.0069,0.0001,0.9931,1,0.0068,0.9925,0.0069
2023-08-17,AMZN,48354100,-0.010925815096513,-1,0.0188985488831492,0.0054,0.5708,0.4238,3,-0.5654,0.0094,0.5762
2023-08-23,AMZN,42801000,0.0075836748881854,-1,0.0202973660040079,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-08-24,AMZN,43646300,-0.0334310686410615,1,0.0362903018309429,0.5647,0.0008,0.4345,1,0.5639,0.9985,0.5655
2023-08-25,AMZN,44147500,0.0059635636661362,-1,0.0248357609709045,0.0,0.9989,0.0011,1,-0.9989,0.0,0.9989
2023-08-28,AMZN,34108400,-0.0047839691694441,1,0.0156973453721659,0.824,0.0129,0.1631,1,0.8112,0.9846,0.8369
2023-08-30,AMZN,36137000,0.0010376836584727,1,0.0130437604859652,0.0011,0.0019,0.997,2,-0.0008,0.3737,0.003
2023-09-01,AMZN,40991500,-0.0096085725811631,-1,0.0220851977827162,0.0003,0.0003,0.9994,1,-0.0,0.4805,0.0006
2023-09-06,AMZN,41785500,-0.0070423023935433,1,0.0208333053499335,0.0008,0.25,0.7492,4,-0.2493,0.003,0.2508
2023-09-07,AMZN,48498900,0.0294997190969622,1,0.0363703908825597,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-09-14,AMZN,64033600,-0.0024813937538461,-1,0.0200579240790062,0.0457,0.0013,0.953,1,0.0444,0.9724,0.047
2023-09-15,AMZN,102909300,-0.0161188801766422,-1,0.0243886111625595,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-09-18,AMZN,42823500,-0.0035592256207762,-1,0.0180096729516123,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-09-19,AMZN,61482500,-0.0077144346717539,-1,0.0236481532189279,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-09-20,AMZN,46263700,-0.0235294817309182,-1,0.030097423869327,0.9997,0.0,0.0003,1,0.9997,1.0,0.9997
2023-09-25,AMZN,46017800,0.0147650251476307,-1,0.02326835569445,0.5,0.0,0.5,2,0.5,1.0,0.5
2023-09-26,AMZN,73048200,-0.0318167223763371,-1,0.0392714479104417,0.0114,0.099,0.8895,3,-0.0876,0.1034,0.1105
2023-09-27,AMZN,66553400,0.0017493735445774,-1,0.0266380887930227,0.001,0.0105,0.9886,1,-0.0095,0.0846,0.0114
2023-09-28,AMZN,54555000,0.0156401356585559,1,0.028539188079643,1.0,0.0,0.0,1,0.9999,1.0,1.0
2023-09-29,AMZN,62411700,-0.0084242919451564,1,0.0220748382919439,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-10-03,AMZN,51565000,-0.0260814961858984,1,0.0333437791181215,0.0,0.0,1.0,1,-0.0,0.1216,0.0
2023-10-04,AMZN,44203900,0.0074567861305036,-1,0.0133269898279579,0.0,0.0,1.0,1,-0.0,0.1961,0.0
2023-10-11,AMZN,40741800,0.0161091124510607,1,0.0188068624795519,0.9996,0.0,0.0004,1,0.9996,1.0,0.9996
2023-10-13,AMZN,45786600,-0.0239885888396492,1,0.0327868908890981,0.1015,0.0015,0.897,1,0.1001,0.9859,0.103
2023-10-18,AMZN,42699500,-0.0136257821157586,1,0.0243263755288009,0.0021,0.4545,0.5434,2,-0.4524,0.0046,0.4566
2023-10-23,AMZN,48260000,0.0154858408706484,1,0.0312925778900103,0.0,0.0009,0.9991,1,-0.0009,0.0081,0.0009
2023-10-25,AMZN,74577500,-0.0368930616637757,-1,0.0440336034754785,0.0448,0.0001,0.9551,1,0.0447,0.9973,0.0449
2023-10-26,AMZN,100419500,-0.0087871804918217,1,0.0272734891025136,0.2883,0.3866,0.3251,3,-0.0983,0.4272,0.6749
2023-10-27,AMZN,125309300,0.0122028601645603,1,0.0356577475294242,0.0688,0.0056,0.9256,2,0.0631,0.9245,0.0744
2023-11-01,AMZN,61529400,0.0226932900401095,1,0.0271722843178361,0.0029,0.5132,0.4839,1,-0.5103,0.0056,0.5161
2023-11-02,AMZN,52236700,-0.0047573590690257,1,0.0168672703089121,0.3329,0.3333,0.3338,3,-0.0005,0.4996,0.6662
2023-11-06,AMZN,44970400,0.0070626335047876,1,0.0170798155881358,0.0012,0.0011,0.9977,1,0.0001,0.5149,0.0023
2023-11-09,AMZN,36235400,-0.0099985785539133,1,0.0197859278556481,1.0,0.0,0.0,1,1.0,1.0,1.0
2023-11-13,AMZN,35680600,0.0035894883182952,1,0.0180180006024901,0.199,0.0005,0.8005,1,0.1986,0.9977,0.1995
2023-11-14,AMZN,56674600,0.0055172624259159,-1,0.0177931160762392,0.0213,0.0,0.9787,2,0.0213,0.9995,0.0213
2023-11-16,AMZN,49653500,0.0136257051951351,1,0.0269675889078103,0.0,0.0,1.0,1,0.0,0.5706,0.0
2023-11-20,AMZN,41951200,0.0068903739154936,-1,0.0130917735226952,0.0004,0.9964,0.0032,1,-0.9961,0.0004,0.9968
2023-11-21,AMZN,71226000,-6.955573184823363e-05,1,0.0177194287184165,0.0001,0.0,0.9998,2,0.0001,0.7962,0.0002
2023-11-24,AMZN,22378400,0.0002727235566064,1,0.012815198794358,0.8458,0.0001,0.1541,1,0.8458,0.9999,0.8459
2023-11-27,AMZN,53762400,0.0013556358021894,-1,0.0161322418743043,0.0009,0.0092,0.9899,1,-0.0083,0.0882,0.0101
2023-11-28,AMZN,42711700,0.0003402031107042,-1,0.0140835990229308,0.1996,0.3327,0.4677,3,-0.1332,0.3749,0.5323
2023-11-30,AMZN,65814000,0.0091876338872883,1,0.0179607000786656,0.0,0.0,0.9999,1,-0.0,0.2974,0.0001
2023-12-01,AMZN,39951800,0.0070547861595676,-1,0.0116438147139875,0.4999,0.0,0.5001,2,0.4999,0.9999,0.4999
2023-12-05,AMZN,46822400,0.0231975044253676,-1,0.0378962196151596,0.0,0.0,1.0,1,-0.0,0.1979,0.0
2023-12-06,AMZN,39679000,-0.0207345000720134,1,0.0241903190129079,0.0,0.0,1.0,1,-0.0,0.0913,0.0
2023-12-07,AMZN,52352800,0.004994943666198,1,0.0176531093999364,0.0001,0.0,0.9999,2,0.0,0.6908,0.0001
2023-12-11,AMZN,50907300,0.0015789902633298,1,0.0175065425487226,0.0,0.0008,0.9992,1,-0.0008,0.0007,0.0008
2023-12-13,AMZN,52766200,0.0048609319770331,-1,0.0178233829103205,0.5,0.0001,0.5,2,0.4999,0.9999,0.5
2023-12-14,AMZN,58400800,-0.0167411100476988,1,0.0334822200953977,0.4967,0.0001,0.5032,2,0.4966,0.9997,0.4968
2023-12-15,AMZN,110089300,0.0107157048494935,1,0.0181291437719708,0.3337,0.0001,0.6663,3,0.3336,0.9997,0.3337
2023-12-18,AMZN,62512800,0.0233130301709722,-1,0.0318809984696618,0.822,0.0,0.1779,1,0.822,1.0,0.8221
2023-12-27,AMZN,31434700,-0.0014326727285807,1,0.0108101308185809,0.0001,0.0,0.9998,1,0.0001,0.7015,0.0002
2023-12-29,AMZN,39823200,-0.007576770841701,-1,0.0186806041563305,0.0,0.0,1.0,1,-0.0,0.0266,0.0
2024-01-03,AMZN,49425500,-0.0048927328583813,-1,0.0182305715572279,0.0,0.0001,0.9999,1,-0.0,0.354,0.0001
2024-01-04,AMZN,56039800,-0.0070059004006336,1,0.0228724631830218,0.0003,0.0,0.9997,1,0.0003,0.9882,0.0003
2024-01-05,AMZN,45153100,0.0038012512438828,1,0.014237317878462,0.0,1.0,0.0,1,-1.0,0.0,1.0
2024-01-08,AMZN,46757100,0.0160828712144317,1,0.0221480160715368,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-01-10,AMZN,44421800,0.0109824950398398,1,0.0167038887736011,0.0,0.0001,0.9999,4,-0.0001,0.0903,0.0001
2024-01-11,AMZN,49072700,0.0009029888784248,-1,0.0261223118365553,0.4721,0.0014,0.5265,1,0.4706,0.997,0.4735
2024-01-19,AMZN,51651600,0.009815994857065,-1,0.01963198971413,0.0101,0.0,0.9898,1,0.0101,0.9987,0.0102
2024-01-22,AMZN,43687500,-0.0134489171939583,1,0.0200778199217793,0.0142,0.0082,0.9775,1,0.006,0.6334,0.0225
2024-01-24,AMZN,48547300,-0.0058935862901426,1,0.0128643773132947,0.0,0.0,1.0,2,-0.0,0.384,0.0
2024-01-25,AMZN,43638600,0.005097184245385,1,0.0252309113225661,0.0003,0.0007,0.999,2,-0.0003,0.3254,0.001
2024-01-26,AMZN,51047400,0.004418614798213,1,0.0177376441804844,0.0,0.0002,0.9998,2,-0.0002,0.0298,0.0002
2024-01-30,AMZN,45207400,-0.0105786993187667,-1,0.0201617317728918,0.0835,0.0002,0.9163,1,0.0832,0.9971,0.0837
2024-02-01,AMZN,76542400,0.021877229543413,1,0.0265605922842036,0.7835,0.0,0.2165,4,0.7835,1.0,0.7835
2024-02-02,AMZN,117218300,0.0154855197079085,-1,0.0305573502827732,0.75,0.0,0.25,4,0.75,1.0,0.75
2024-02-05,AMZN,55081300,0.0006463020700582,-1,0.0167450420365301,0.0,0.0,1.0,2,-0.0,0.1872,0.0
2024-02-07,AMZN,47174100,0.0061954394514254,-1,0.0114467930747712,0.0,0.0001,0.9999,2,-0.0001,0.1759,0.0001
2024-02-13,AMZN,56345100,0.0054254080086401,1,0.0310021885214203,0.0008,0.3666,0.6326,2,-0.3658,0.0023,0.3674
2024-02-14,AMZN,42815500,0.0104603093401261,-1,0.0173158076846184,0.5,0.0,0.5,2,0.5,1.0,0.5
2024-02-15,AMZN,49855200,-0.0045726273357025,-1,0.0209872305816972,0.0,0.0,1.0,1,-0.0,0.4691,0.0
2024-02-20,AMZN,41980300,-0.0044688076733442,1,0.0176964856598932,0.0,0.0003,0.9996,5,-0.0003,0.0776,0.0004
2024-02-21,AMZN,44420100,-0.0020717775450312,1,0.0182904954021315,0.0002,0.0001,0.9998,1,0.0001,0.6753,0.0002
2024-02-26,AMZN,44368600,-0.0055207810902174,-1,0.012009110113833,0.01,0.2721,0.7179,2,-0.262,0.0356,0.2821
2024-02-28,AMZN,28180500,0.0041753723643548,1,0.0103224237653424,0.8355,0.0009,0.1636,1,0.8347,0.999,0.8364
2024-03-06,AMZN,32090900,-0.0115643093137638,1,0.0182295336072799,1.0,0.0,0.0,2,1.0,1.0,1.0
2024-03-07,AMZN,34063300,0.0113825171442089,-1,0.0244237500871687,1.0,0.0,0.0,2,1.0,1.0,1.0
2024-03-08,AMZN,37893200,-0.0061777166334635,-1,0.0252776660245129,0.0,0.9995,0.0005,1,-0.9995,0.0,0.9995
2024-03-11,AMZN,28484800,-0.0134816756218278,1,0.0172107167805539,0.0014,0.0,0.9986,1,0.0014,0.9888,0.0014
2024-03-18,AMZN,31250700,-0.0075085739550876,1,0.0137087805476308,0.0,0.0001,0.9999,1,-0.0001,0.0537,0.0001
2024-03-20,AMZN,29947200,0.0114113461666905,-1,0.0220847019593951,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-03-22,AMZN,27995400,0.0063009570587201,1,0.0141209254955608,0.0,0.0,1.0,1,-0.0,0.0201,0.0
2024-03-25,AMZN,29815500,0.0095500941491572,-1,0.0210662328842216,0.0,0.0,1.0,1,-0.0,0.0141,0.0
2024-03-26,AMZN,29659000,-0.0102691696220072,1,0.013877324922012,0.4784,0.0,0.5216,1,0.4783,1.0,0.4784
2024-03-28,AMZN,38051600,0.001165603130385,1,0.0135427788544364,0.0,0.4886,0.5114,2,-0.4885,0.0,0.4886
2024-04-03,AMZN,31046600,0.0139522504212494,-1,0.0170649926047033,0.0,0.0,1.0,2,-0.0,0.0811,0.0
2024-04-04,AMZN,41624300,-0.0217391304347826,1,0.0277174244756282,0.0628,0.0018,0.9355,2,0.061,0.9724,0.0645
2024-04-11,AMZN,40020700,0.0123701268643173,-1,0.0228125181552534,0.9114,0.0385,0.0501,2,0.8729,0.9595,0.9499
2024-04-17,AMZN,31359700,-0.0164396875884804,-1,0.0257717978564344,0.0,0.0,0.9999,1,0.0,0.669,0.0001
2024-04-23,AMZN,37046500,0.0081985143759332,-1,0.0221810248631374,0.0015,0.9934,0.0051,1,-0.9919,0.0016,0.9949
2024-04-24,AMZN,34185100,-0.0186173505505341,-1,0.0230077503182518,0.0,1.0,0.0,1,-0.9999,0.0,1.0
2024-04-25,AMZN,49249400,0.0235148848738344,1,0.0447901412822922,0.0,0.0001,0.9999,2,-0.0001,0.0244,0.0001
2024-04-26,AMZN,43919800,0.0102361756703675,1,0.026377966034348,0.9164,0.0403,0.0432,1,0.8761,0.9579,0.9568
2024-04-29,AMZN,54063900,-0.0097947649035995,-1,0.0226538954289928,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-04-30,AMZN,94639800,-0.0336296673535045,1,0.0452261450495851,0.6665,0.0,0.3335,6,0.6665,1.0,0.6665
2024-05-02,AMZN,54303500,0.0213989216841517,1,0.0286978284006003,0.2803,0.3898,0.3299,1,-0.1095,0.4183,0.6701
2024-05-06,AMZN,34725300,0.0129911863045076,1,0.0212046219354022,0.8931,0.0158,0.0911,1,0.8773,0.9826,0.9089
2024-05-10,AMZN,34141800,-0.0088814120429562,-1,0.0156481637585213,0.0029,0.9968,0.0003,1,-0.9939,0.0029,0.9997
2024-05-13,AMZN,24898600,-0.007606344020113,1,0.0156914731289475,0.0005,0.001,0.9984,1,-0.0005,0.3315,0.0016
2024-05-15,AMZN,75459900,0.000107567200783,-1,0.0214551027960089,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-05-16,AMZN,38834500,-0.0106142303659429,1,0.0207434844726204,0.0,0.0002,0.9998,1,-0.0002,0.0838,0.0002
2024-05-17,AMZN,33175700,0.0051153813098926,-1,0.0106116511021645,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-05-21,AMZN,50839100,0.0046625936944457,-1,0.013768483076346,0.0026,0.0303,0.9671,2,-0.0277,0.0786,0.0329
2024-05-23,AMZN,33670200,-0.0142110451829966,-1,0.0254818282830449,0.0,1.0,0.0,1,-1.0,0.0,1.0
2024-05-28,AMZN,29927000,0.0123381387821394,-1,0.0152837220693678,0.9976,0.0,0.0023,1,0.9976,1.0,0.9977
2024-05-30,AMZN,29184700,-0.0109756233035737,-1,0.0164359151048802,0.3167,0.0,0.6833,3,0.3167,0.9999,0.3167
2024-05-31,AMZN,58903900,-0.0104318596663828,1,0.029949587803033,0.8893,0.0001,0.1107,1,0.8892,0.9999,0.8893
2024-06-03,AMZN,30786600,0.003601572316486,1,0.0156443377998852,0.0008,0.0008,0.9984,1,-0.0001,0.471,0.0016
2024-06-07,AMZN,28021500,-0.0032449478882214,1,0.0158463643726325,0.0003,0.0005,0.9992,1,-0.0002,0.3683,0.0008
2024-06-10,AMZN,34445600,0.0162437665855495,1,0.018688554922188,0.0,0.0,1.0,1,-0.0,0.4677,0.0
2024-06-11,AMZN,27265100,0.000908789538993,-1,0.0172672459557599,0.9984,0.0013,0.0003,1,0.997,0.9987,0.9997
2024-06-17,AMZN,35601900,0.0084373945325683,-1,0.0207100519987617,0.0,0.0,1.0,2,-0.0,0.0091,0.0
2024-06-18,AMZN,36659200,-0.0050615429779385,1,0.0155654758073791,0.5922,0.0041,0.4037,1,0.5881,0.9931,0.5963
2024-06-20,AMZN,44726800,0.0174402841700181,1,0.0207205358386746,0.0002,0.0013,0.9985,1,-0.001,0.1619,0.0015
2024-06-21,AMZN,70792500,0.0068157548375763,-1,0.018210852573856,0.0,0.0,1.0,1,-0.0,0.1563,0.0
2024-06-24,AMZN,50610400,-0.0198594753629755,1,0.0299477003861481,0.0,0.0,1.0,1,-0.0,0.0491,0.0
2024-06-26,AMZN,65103900,0.0357907260161621,1,0.0456880410259958,0.3263,0.022,0.6517,3,0.3042,0.9368,0.3483
2024-06-27,AMZN,74397500,0.0145634156026814,-1,0.0289215914492565,0.0004,0.1086,0.891,3,-0.1082,0.0038,0.109
2024-06-28,AMZN,76930200,-0.0226571376338481,1,0.0321145311319662,0.0002,0.0,0.9998,1,0.0002,0.9613,0.0002
2024-07-03,AMZN,31597900,-0.0117535564410344,1,0.0163549276409517,0.4996,0.0001,0.5003,2,0.4995,0.9998,0.4997
2024-07-05,AMZN,39858900,0.0067959030706998,-1,0.0119808958265194,0.0026,0.0002,0.9973,1,0.0024,0.9402,0.0027
2024-07-10,AMZN,32883800,-0.0010500335693359,-1,0.0120999908447267,0.0001,0.0001,0.9997,1,0.0,0.5089,0.0003
2024-07-16,AMZN,33994700,-0.0131396907487533,-1,0.0223937302828963,0.0,0.0,1.0,2,-0.0,0.2518,0.0
2024-07-17,AMZN,48076100,-0.0178730771813209,-1,0.0292134630759643,0.5,0.0,0.5,2,0.5,1.0,0.5
2024-07-19,AMZN,43081800,0.0109860080593429,-1,0.0266092087980051,0.9274,0.0,0.0725,1,0.9274,1.0,0.9275
2024-07-23,AMZN,47537700,0.0125475148398142,-1,0.0316675808678497,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-07-24,AMZN,41532400,-0.0129366547853004,-1,0.0275108808410992,0.0,0.0,1.0,1,-0.0,0.2097,0.0
2024-07-29,AMZN,33270100,-0.0034812848259208,-1,0.0128916186052981,0.0238,0.0138,0.9624,1,0.01,0.6325,0.0376
2024-08-01,AMZN,70435600,-0.0275766609279946,-1,0.0461197701725928,0.0,1.0,0.0,1,-1.0,0.0,1.0
2024-08-02,AMZN,141448400,0.0068965151213455,-1,0.0492953596443965,0.0001,0.6198,0.3801,5,-0.6197,0.0002,0.6199
2024-08-06,AMZN,59950800,0.0013603732161319,1,0.0404428190797981,0.0007,0.3015,0.6978,2,-0.3008,0.0023,0.3022
2024-08-08,AMZN,44616200,0.0038142815874351,1,0.0250650810410121,0.0131,0.0159,0.9711,1,-0.0028,0.4516,0.0289
2024-08-13,AMZN,39237900,0.0144210607481853,-1,0.0234788584705239,0.0,0.0,1.0,1,-0.0,0.0519,0.0
2024-08-20,AMZN,26255200,0.0053957212440818,1,0.0088804060662949,0.9917,0.0008,0.0075,1,0.9909,0.9992,0.9925
2024-08-22,AMZN,32047500,-0.0289447560848394,1,0.0319219781070285,0.9746,0.0,0.0253,1,0.9746,1.0,0.9747
2024-08-28,AMZN,29045000,-0.0166388355635113,1,0.0274627451517831,0.0016,0.0004,0.9979,1,0.0012,0.7847,0.0021
2024-08-30,AMZN,43429400,0.0331056908271521,-1,0.0364624831431798,0.2035,0.0067,0.7898,2,0.1968,0.9681,0.2102
2024-09-03,AMZN,37817500,-0.0073218982225466,-1,0.0168966485408928,0.134,0.0011,0.8649,1,0.1329,0.9919,0.1351
2024-09-04,AMZN,30309200,-0.0065909784768688,1,0.0197157412061037,0.0001,0.0,0.9999,3,0.0001,0.7076,0.0001
2024-09-09,AMZN,29037400,0.0049847884218899,1,0.0134075036557971,0.0162,0.0012,0.9826,1,0.015,0.9322,0.0174
2024-09-10,AMZN,36233800,0.0116062735637984,1,0.0209026232410031,0.7262,0.0008,0.273,2,0.7254,0.9989,0.727
2024-09-11,AMZN,42564700,0.0245419101563208,1,0.0514159325475129,0.5,0.0015,0.4985,2,0.4985,0.997,0.5015
2024-09-16,AMZN,26065500,-0.0021587452694581,1,0.0132225000648509,0.0241,0.0486,0.9273,2,-0.0245,0.3313,0.0727
2024-09-17,AMZN,26091700,0.0001605500578911,-1,0.017714730802631,0.9986,0.0,0.0014,1,0.9986,1.0,0.9986
2024-09-19,AMZN,39543200,-0.0008945389126032,1,0.0132603891890626,0.7715,0.1746,0.0539,2,0.597,0.8155,0.9461
2024-09-24,AMZN,43478900,-0.0015957046984926,-1,0.0269727189948788,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-09-26,AMZN,36334900,-0.0162111776854636,-1,0.0256806420454991,0.5,0.0,0.5,2,0.5,1.0,0.5
2024-09-27,AMZN,36002300,-0.0142122485796714,-1,0.0186700109887612,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2024-10-02,AMZN,23704100,0.0017349385230643,-1,0.0138799218363492,0.798,0.0001,0.2019,1,0.7979,0.9999,0.7981
2024-10-03,AMZN,30204300,-0.0059546370921524,1,0.013985236361181,0.4947,0.0001,0.5052,2,0.4947,0.9999,0.4948
2024-10-04,AMZN,40890300,0.0040914912884841,-1,0.0215343203230148,0.977,0.0009,0.022,1,0.9761,0.999,0.978
2024-10-09,AMZN,26343100,0.0128541229109515,1,0.0207854879089832,0.1056,0.0049,0.8895,1,0.1007,0.9556,0.1105
2024-10-16,AMZN,23456800,-0.0008554058246398,1,0.0116011661777136,0.2003,0.001,0.7987,3,0.1993,0.995,0.2013
2024-10-17,AMZN,25039400,-0.0036659358034811,1,0.0156200319962747,0.0,0.0,1.0,1,-0.0,0.088,0.0
2024-10-18,AMZN,37417700,0.0098317480987866,1,0.0238311881342305,0.0,0.0001,0.9999,2,-0.0001,0.044,0.0001
2024-10-22,AMZN,29650600,0.0071674584602063,-1,0.024104106173624,0.4944,0.0001,0.5055,2,0.4942,0.9997,0.4945
2024-10-23,AMZN,31937100,-0.0219221565043484,1,0.0289647923956369,0.0,0.0001,0.9999,1,-0.0001,0.0045,0.0001
2024-10-28,AMZN,27930800,-0.0062246552143249,1,0.010550192133397,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-10-30,AMZN,37707600,-0.0101181368853684,-1,0.0163841935870922,0.0,0.0001,0.9999,1,-0.0001,0.0273,0.0001
2024-10-31,AMZN,75146800,-0.0215736744992876,1,0.0281875519963015,1.0,0.0,0.0,3,1.0,1.0,1.0
2024-11-01,AMZN,99687800,-0.0053769212272299,-1,0.0174874157162768,0.827,0.0001,0.1729,2,0.8269,0.9999,0.8271
2024-11-04,AMZN,38492100,-0.0034105277645885,1,0.0153728904015032,0.0002,0.0738,0.926,1,-0.0736,0.0027,0.074
2024-11-06,AMZN,72292200,0.0353982402155043,1,0.0420479170695739,0.505,0.1625,0.3325,2,0.3425,0.7566,0.6675
2024-11-07,AMZN,52878400,0.0125819542018603,-1,0.0243925833929885,0.0054,0.0001,0.9945,1,0.0053,0.9888,0.0055
2024-11-12,AMZN,38942900,0.0025915849574127,1,0.016941012919406,0.0,0.0,1.0,1,-0.0,0.199,0.0
2024-11-14,AMZN,42620300,-0.0125140450538966,-1,0.0234403666783279,0.0021,0.54,0.4579,5,-0.5379,0.0038,0.5421
2024-11-15,AMZN,86591100,-0.0200715515899627,-1,0.0373863219815644,0.0,0.0,1.0,2,-0.0,0.3643,0.0
2024-11-18,AMZN,36409900,-0.0120009650819998,1,0.0182219021891784,0.0,0.001,0.999,1,-0.0009,0.039,0.001
2024-11-25,AMZN,40685700,0.0108891920023975,1,0.0148032766274216,0.0,0.0,1.0,1,-0.0,0.0754,0.0
2024-11-29,AMZN,24892400,0.0100082472927566,1,0.0175387483760245,0.0,0.0,1.0,1,-0.0,0.0962,0.0
2024-12-03,AMZN,32214800,0.0148828154588345,1,0.0207788998464468,0.0001,0.8933,0.1066,1,-0.8931,0.0001,0.8934
2024-12-04,AMZN,48745700,0.0101870572321153,1,0.0196795696789867,0.3557,0.3126,0.3316,3,0.0431,0.5322,0.6684
2024-12-05,AMZN,41140200,0.0115580621316786,1,0.0222446033659617,0.0001,0.0001,0.9998,1,-0.0,0.4442,0.0002
2024-12-06,AMZN,44178100,0.0284484655913788,-1,0.0296715188809458,0.5133,0.0002,0.4864,1,0.5131,0.9995,0.5136
2024-12-09,AMZN,46819400,-0.00492940602474,-1,0.019409372526726,0.0,0.0024,0.9976,1,-0.0024,0.0062,0.0024
2024-12-10,AMZN,31199900,-0.0046441818247835,1,0.0214958675265237,1.0,0.0,0.0,1,1.0,1.0,1.0
2024-12-11,AMZN,35385800,0.0170045085572818,-1,0.0218188346870865,0.4843,0.0,0.5156,2,0.4843,0.9999,0.4844
2024-12-17,AMZN,35948100,-0.0053358814769173,-1,0.0209991378150535,0.7293,0.082,0.1887,2,0.6474,0.899,0.8113
2024-12-18,AMZN,43281400,-0.04441651778928,1,0.0489231402570117,0.0091,0.0002,0.9907,1,0.009,0.9834,0.0093
2024-12-19,AMZN,39918700,-0.0072029271690838,1,0.0140945183287967,0.0,0.0,1.0,1,0.0,0.9285,0.0
2024-12-23,AMZN,28070000,0.0002222259143084,1,0.0132439049779078,0.5,0.0,0.5,2,0.5,1.0,0.5
2024-12-27,AMZN,27367100,-0.0082003814426616,-1,0.0227393827305952,0.0031,0.0002,0.9968,1,0.0029,0.9517,0.0032
2024-12-31,AMZN,24819700,-0.0160559797795896,1,0.0192402263203398,0.499,0.0004,0.5006,2,0.4987,0.9993,0.4994
2025-01-03,AMZN,27515600,0.0075502583076945,1,0.0168082584400458,0.8796,0.0018,0.1186,3,0.8778,0.9979,0.8814
2025-01-06,AMZN,31849800,0.003659942832359,-1,0.01763823979862,0.5,0.0,0.5,2,0.5,1.0,0.5
2025-01-07,AMZN,28084200,-0.025405850992531,1,0.030364187601025,0.0,0.0005,0.9995,1,-0.0005,0.0163,0.0005
2025-01-08,AMZN,25033300,-0.0047493057350184,-1,0.014875251077119,0.3504,0.0016,0.648,2,0.3489,0.9955,0.352
2025-01-14,AMZN,24711700,-0.0121575390350608,1,0.0254945124012615,0.0,0.0002,0.9998,1,-0.0002,0.0193,0.0002
2025-01-15,AMZN,31291300,0.0023336367104425,-1,0.0126554202802404,0.0,0.0011,0.9989,1,-0.0011,0.0101,0.0011
2025-01-16,AMZN,24757300,-0.0167542756328042,1,0.0193387237024371,0.0001,0.4972,0.5027,2,-0.4971,0.0002,0.4973
2025-01-21,AMZN,39951500,0.0079074393431454,1,0.0211445891959237,0.0001,0.0001,0.9999,1,-0.0,0.4894,0.0001
2025-01-22,AMZN,41448200,0.0128867777748329,1,0.0183173860949042,0.4966,0.0004,0.503,2,0.4963,0.9993,0.497
