Date,Open,High,Low,Close,Volume,Ticker,prev_close,gap,ret_oc,ret_cc,prev_ret_cc,prev_volume,vol_20d,n_overnight,mu_overnight,sd_overnight,p10_overnight,p90_overnight,pos_overnight,neg_overnight,n_pre,mu_pre,sd_pre,p10_pre,p90_pre,pos_pre,neg_pre,n_night_full,mu_night_full,sd_night_full,p10_night_full,p90_night_full,pos_night_full,neg_night_full,n_open30,mu_open30,sd_open30,p10_open30,p90_open30,pos_open30,neg_open30,n_mkt,mu_mkt,sd_mkt,p10_mkt,p90_mkt,pos_mkt,neg_mkt,n_post,mu_post,sd_post,p10_post,p90_post,pos_post,neg_post,nlog_night_full,nabn_night_full,disp_night_full,nlog_open30,nabn_open30,disp_open30,nlog_mkt,nabn_mkt,disp_mkt,nlog_post,nabn_post,disp_post,dmu_night,mu_night_ma3,mu_night_z20,mu_mkt_lag1,nlog_mkt_lag1,sd_mkt_lag1,mu_post_lag1,nlog_post_lag1,sd_post_lag1,y_gap,y_oc,y_cc,y_gap_net
2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,108829200,AAPL,77.83499908447266,0.007226826063035263,0.005261627972043215,0.012526478905240834,-0.004285519922216707,121923600.0,0.010892189989721924,273.0,0.2611031008519736,0.6734119743790374,-1.0,1.0,0.3969890164642265,0.13588591561225294,166.0,0.23762963984094448,0.69794893434051,-0.99999645731555,1.0,0.4016543501005442,0.16402471025959967,439.0,0.25222703131249563,0.6820954502269209,-0.999999451691008,1.0,0.3987531289554081,0.14652609764291255,51.0,0.2943004900771534,0.7544097429712683,-1.0,1.0,0.47208959313536586,0.17778910305821244,350.0,0.21018608637680744,0.710882367060321,-1.0,1.0,0.386435159884492,0.17624907350768457,182.0,0.30563003297072666,0.6562779343045613,-0.9782297251952998,1.0,0.42163519299374774,0.11600516002302105,6.0867747269123065,-0.3489047672142984,1.999999451691008,3.9512437185814275,-0.23230523476273968,2.0,5.860786223465865,-0.5951976867636501,2.0,5.209486152841421,-0.5249734948395259,1.9782297251952998,0.09304353459345968,0.24068076456431955,,0.15852658324074537,6.532334292222349,0.7379735835163399,0.2611031008519736,5.6131281063880705,0.6734119743790374,1,1,1,1.0
2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,137816400,AAPL,78.80999755859375,0.0032673480878206984,0.007778233971323489,0.011070996257037002,0.012526478905240834,108829200.0,0.010972619269475448,182.0,0.30563003297072666,0.6562779343045613,-0.9782297251952998,1.0,0.42163519299374774,0.11600516002302105,139.0,0.44536050219736534,0.6123553939873135,-0.09521183378879998,1.0,0.5229174290946972,0.0775569268973318,321.0,0.36613637322774467,0.6404165752939893,-0.292540656076,1.0,0.465492609872352,0.09935623664460733,45.0,0.3804418211677992,0.7060562888636438,-0.8970691679999999,1.0,0.5114908639474973,0.1310490427796982,585.0,0.37745948625480125,0.6808986254749315,-0.9849707701039999,1.0,0.499011947453531,0.12155246119872974,203.0,0.33738800098611527,0.6705355269835465,-0.995035672095,1.0,0.46024160312719475,0.1228536021410795,5.7745515455444085,-0.6294093333808961,1.292540656076,3.828641396489095,-0.3337888991493685,1.8970691679999998,6.373319789577012,-0.028555240037626106,1.9849707701039998,5.318119993844216,-0.3686147906695014,1.995035672095,0.11390934191524904,0.25918230041975876,,0.21018608637680744,5.860786223465865,0.710882367060321,0.30563003297072666,5.209486152841421,0.6562779343045613,1,1,1,1.0
2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,110843200,AAPL,79.68250274658203,-0.004831702355721834,-0.0019546489877215745,-0.006776907061324833,0.011070996257037002,137816400.0,0.010847700592618836,784.0,0.25861058982791607,0.6658540583804586,-0.9923209181229999,1.0,0.3961010390085997,0.13749044918068357,127.0,0.2979627752443064,0.7458718589644694,-1.0,1.0,0.48441664842831295,0.18645387318400652,911.0,0.2640965695731209,0.6772750318981821,-0.99926743164,1.0,0.408412874789394,0.14431630521627303,42.0,0.5654297598279605,0.5741691252366505,-0.0009981752087599995,1.0,0.6114500779031248,0.04602031807516429,269.0,0.388189949094247,0.677161158472459,-0.9085185109,1.0,0.5082248114167818,0.12003486232253475,180.0,0.30694878327300834,0.6334104894022062,-0.5075429685269999,1.0,0.40835398047911337,0.10140519720610502,6.815639990074331,0.464129888930767,1.9992674316399999,3.7612001156935624,-0.37341443834912047,1.00099817520876,5.598421958998375,-0.8010734672797941,1.9085185109,5.198497031265826,-0.45751985402543216,1.5075429685269999,-0.10203980365462378,0.2941533247044537,,0.37745948625480125,6.373319789577012,0.6808986254749315,0.33738800098611527,5.318119993844216,0.6705355269835465,0,0,0,0.0
2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,101832400,AAPL,79.14250183105469,0.006349240931053712,-0.0027621771684479546,0.003569526034268966,-0.006776907061324833,110843200.0,0.01119295739306694,180.0,0.30694878327300834,0.6334104894022062,-0.5075429685269999,1.0,0.40835398047911337,0.10140519720610502,159.0,0.4493583880021415,0.6529977234223212,-0.18632365567709983,1.0,0.5459989612273294,0.09664057322518789,339.0,0.373742668676938,0.6456516188956325,-0.3891510315323994,1.0,0.47291313074155095,0.0991704620646129,27.0,0.436083444393092,0.7545985732043949,-0.95059804349384,1.0,0.5943106972519518,0.15822725285885986,368.0,0.38690004575972026,0.664439938639115,-0.665494881557,1.0,0.503222134130923,0.11632208837120273,190.0,0.3129711686193923,0.6589314929264574,-0.999193272337,1.0,0.42841594185242626,0.11544477323303397,5.8289456176102075,-0.5582667826818772,1.3891510315323994,3.332204510175204,-0.7736858563021625,1.95059804349384,5.910796644040527,-0.4270777462930422,1.665494881557,5.25227342804663,-0.36854962231959565,1.999193272337,0.10964609910381712,0.33465853715926785,,0.388189949094247,5.598421958998375,0.677161158472459,0.30694878327300834,5.198497031265826,0.6334104894022062,1,0,1,1.0
2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,104472000,AAPL,79.42500305175781,0.0006924809954358402,0.004120525614193626,0.004815859995308536,0.003569526034268966,101832400.0,0.011043314982941126,190.0,0.3129711686193923,0.6589314929264574,-0.999193272337,1.0,0.42841594185242626,0.11544477323303397,101.0,0.44059335965333024,0.6025042115898204,-0.0062182886,1.0,0.5082160782537796,0.06762271860044938,291.0,0.35726615588546695,0.6417574242774294,-0.2526266951,1.0,0.4561128964109715,0.09884674052550461,39.0,0.5900669111739065,0.6286560081938453,-0.0017611962508399977,1.0,0.6675752011343435,0.07750828996043707,287.0,0.4169943874027987,0.6219872029877553,-0.037323644279999985,1.0,0.4986343226847258,0.08163993528192709,195.0,0.35253355344894605,0.6111686270410102,-0.01985466192019997,1.0,0.43541297517152544,0.08287942172257938,5.676753802268282,-0.6705823992608115,1.2526266951,3.6888794541139363,-0.36174763691327483,1.00176119625084,5.662960480135946,-0.6444083568909775,1.03732364428,5.278114659230517,-0.3163834181128804,1.0198546619202,-0.016476512791471054,0.3317017980451753,,0.38690004575972026,5.910796644040527,0.664439938639115,0.3129711686193923,5.25227342804663,0.6589314929264574,1,1,1,
2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,146537600,AAPL,79.80750274658203,0.003195153897092684,-0.006057774992681453,-0.002881976618964499,0.004815859995308536,104472000.0,0.010801631445720945,195.0,0.35253355344894605,0.6111686270410102,-0.01985466192019997,1.0,0.43541297517152544,0.08287942172257938,178.0,0.37800529180150644,0.6534285515602235,-0.3806992382600004,1.0,0.4807900426284059,0.10278475082689945,373.0,0.36468896746169605,0.6309621466376995,-0.054329668379999994,1.0,0.45706744704102875,0.09237847957933266,49.0,0.47065902129458026,0.6766385542330211,-0.2003183253999993,1.0,0.5739258743550384,0.10326685306045816,602.0,0.19310245413263183,0.7384082454476174,-1.0,1.0,0.4000469631055315,0.20694450897289968,147.0,0.07462001023627708,0.7023288241607105,-1.0,1.0,0.2907497003557734,0.21612969011949631,5.924255797414532,-0.3783749108305061,1.05432966838,3.912023005428146,-0.11448757647151409,1.2003183253999994,6.401917196727186,0.13750891682632727,2.0,4.997212273764115,-0.5761935757050907,2.0,0.007422811576229094,0.36523259734136704,,0.4169943874027987,5.662960480135946,0.6219872029877553,0.35253355344894605,5.278114659230517,0.6111686270410102,1,0,0,1.0
2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,161940000,AAPL,79.57749938964844,-0.025918130323510646,-0.0035799050516109876,-0.029405250929448234,-0.002881976618964499,146537600.0,0.010927677937049091,705.0,0.10549339888175661,0.7216001279622806,-1.0,1.0,0.32727534156607047,0.2217819426843138,270.0,0.07700261583462663,0.7568469239348417,-1.0,1.0,0.34052486458657916,0.26352224875195257,975.0,0.09760364357639754,0.7312501366426669,-1.0,1.0,0.33094444024867287,0.23334079667227534,98.0,0.385537886580265,0.7563770004979736,-1.0,1.0,0.5607000296293735,0.17516214304910846,469.0,0.26527550384157317,0.7190233147665136,-0.9999893658522601,1.0,0.4361233514322235,0.1708478475906504,357.0,0.28494608032722873,0.6688830176326592,-0.9587084080599999,1.0,0.419736355127664,0.13479027480043523,6.883462586413092,0.6044803100949601,2.0,4.59511985013459,0.5757647417643996,2.0,6.152732694704104,-0.12026989249839914,1.99998936585226,5.8805329864007,0.3431392354130631,1.95870840806,-0.2670853238852985,0.27318625564118687,,0.19310245413263183,6.401917196727186,0.7384082454476174,0.07462001023627708,4.997212273764115,0.7023288241607105,0,0,0,0.0
2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,162234000,AAPL,77.23750305175781,0.011814189196530878,0.016282777474435184,0.02828933448469395,-0.029405250929448234,161940000.0,0.012942681483782076,357.0,0.28494608032722873,0.6688830176326592,-0.9587084080599999,1.0,0.419736355127664,0.13479027480043523,264.0,0.2899857382297408,0.7253965705536733,-0.9994666406965,1.0,0.45814544406774793,0.16815970583800716,621.0,0.2870885435901324,0.692902383464362,-0.99810974844,1.0,0.4360648567060571,0.14897631311592474,49.0,0.149030218474252,0.8187719778864806,-1.0,1.0,0.42116246943939384,0.27213225096514193,1131.0,0.25334709191372257,0.7377506491191245,-1.0,1.0,0.4434945044058695,0.19014741249214698,2981.0,0.259680603050765,0.7095809662800928,-1.0,1.0,0.42572546079692125,0.16604485774615627,6.432940092739179,0.11840015112134328,1.99810974844,3.912023005428146,-0.14120061716347942,2.0,7.0317412587631285,0.7658133711193535,2.0,8.000349495324684,2.4427710834303964,2.0,0.18948490001373486,0.24979371820940868,,0.26527550384157317,6.152732694704104,0.7190233147665136,0.28494608032722873,5.8805329864007,0.6688830176326592,1,1,1,1.0
2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,216229200,AAPL,79.42250061035156,0.021278635505288745,-0.00033908418863126677,0.020932336067801982,0.02828933448469395,162234000.0,0.014057356617564763,2981.0,0.259680603050765,0.7095809662800928,-1.0,1.0,0.42572546079692125,0.16604485774615627,521.0,0.34773816637721694,0.7243897102959078,-0.9996835397439999,1.0,0.5057792421332679,0.15804107575605095,3502.0,0.2727811143280584,0.7123886893868929,-1.0,1.0,0.4376352323777998,0.1648541180497414,168.0,0.1988621911370322,0.7689931825499924,-1.0,1.0,0.42357644145640816,0.22471425031937586,971.0,0.3056267492388731,0.6866544258706427,-0.9996854400953,1.0,0.4470724251996528,0.1414456759607797,341.0,0.16104067689384544,0.6925614997497161,-1.0,1.0,0.34353151352875205,0.1824908366349066,8.161375023197486,1.8402572954062428,2.0,5.1298987149230735,1.0845195710627529,2.0,6.879355804460439,0.570882729532256,1.9996854400953001,5.834810737062605,0.1415228205332948,2.0,-0.014307429262074012,0.2191577671648628,,0.25334709191372257,7.0317412587631285,0.7377506491191245,0.259680603050765,8.000349495324684,0.7095809662800928,1,0,1,1.0
2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,126743200,AAPL,81.08499908447266,-0.011716062884239542,0.010388676868706481,-0.0014491004070108504,0.020932336067801982,216229200.0,0.01451919725388242,341.0,0.16104067689384544,0.6925614997497161,-1.0,1.0,0.34353151352875205,0.1824908366349066,242.0,0.19212095863977396,0.7714543706250611,-1.0,1.0,0.42240989147609476,0.23028893283632074,583.0,0.1739419259204573,0.7258648162113047,-1.0,1.0,0.3762734817333094,0.2023315558128521,31.0,0.6170264846694141,0.5900358901031001,-0.0014018876400000001,1.0,0.6751583559622538,0.05813187129283971,438.0,0.1848293201976777,0.7723406997750503,-1.0,1.0,0.4174109033157639,0.23258158311808624,259.0,0.39283627800399584,0.6925214283401215,-0.9898499337414001,1.0,0.5214446052058425,0.1286083272018466,6.369900982828227,-0.04807239208966063,2.0,3.4657359027997265,-0.6367232184849496,1.00140188764,6.0844994130751715,-0.2540201213020774,2.0,5.560681631015528,-0.14005485501553494,1.9898499337414002,-0.09883918840760111,0.2446038612795494,,0.3056267492388731,6.879355804460439,0.6866544258706427,0.16104067689384544,5.834810737062605,0.6925614997497161,0,1,0,0.0
2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,199588400,AAPL,80.96749877929688,-0.00907772404276741,-0.03558403131767518,-0.04433873334381144,-0.0014491004070108504,126743200.0,0.014592041810235696,259.0,0.39283627800399584,0.6925214283401215,-0.9898499337414001,1.0,0.5214446052058425,0.1286083272018466,96.0,0.21916362260306554,0.676179402154591,-0.9997082500350001,1.0,0.3745687211158273,0.15540509851276174,355.0,0.3458712782336034,0.6915173645110967,-0.9997488453722,1.0,0.4817260562688243,0.13585477803522084,48.0,0.13411865732037168,0.7024778104546404,-1.0,1.0,0.33224353898991665,0.198124881669545,911.0,0.05839463418365818,0.7141068126351217,-1.0,1.0,0.29913278329324583,0.24073814910958766,289.0,0.11862309131273234,0.7198946462527149,-1.0,1.0,0.3368942720084285,0.21827118069569615,5.87493073085203,-0.5406390244613739,1.9997488453722,3.8918202981106265,-0.17880266224980224,2.0,6.815639990074331,0.489821461762185,2.0,5.66988092298052,-0.023852820299765654,2.0,0.17192935231314613,0.2641981061607064,0.6528939120383344,0.1848293201976777,6.0844994130751715,0.7723406997750503,0.39283627800399584,5.560681631015528,0.6925214283401215,0,0,0,0.0
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,173788400,AAPL,77.37750244140625,-0.016833129166328176,0.014328018547627996,-0.0027462960056099384,-0.04433873334381144,199588400.0,0.017679103753889678,1197.0,0.1014530750398798,0.7453833879022072,-1.0,1.0,0.3439565191748448,0.24250344413496505,269.0,0.028502483455993703,0.767100990155832,-1.0,1.0,0.3212251244552433,0.2927226409992496,1466.0,0.08806718886248187,0.7496825912302604,-1.0,1.0,0.339785478806787,0.2517182899443051,96.0,0.3483601786761223,0.7405878987012425,-1.0,1.0,0.5139083092844198,0.1655481306082975,558.0,0.04023119801900984,0.7817471209954434,-1.0,1.0,0.3355063811298355,0.2952751831108257,186.0,0.1357318307835408,0.7220166744090163,-1.0,1.0,0.34690900392352675,0.21117717313998594,7.2909747781429814,0.8865622003952867,2.0,4.574710978503383,0.5285983349711163,2.0,6.326149473155099,-0.00055403401201648,2.0,5.231108616854587,-0.4155843703388369,2.0,-0.25780408937112154,0.20262679767218086,-1.8411898481493836,0.05839463418365818,6.815639990074331,0.7141068126351217,0.11862309131273234,5.66988092298052,0.7198946462527149,0,1,0,0.0
