Date,Open,High,Low,Close,Volume,Ticker,prev_close,gap,ret_oc,ret_cc,prev_ret_cc,prev_volume,vol_20d,n_overnight,mu_overnight,sd_overnight,pos_overnight,neg_overnight,n_pre,mu_pre,sd_pre,p10_pre,p90_pre,pos_pre,neg_pre,n_night_full,mu_night_full,pos_night_full,neg_night_full,sd_night_full,n_open30,mu_open30,sd_open30,p10_open30,p90_open30,pos_open30,neg_open30,n_mkt,mu_mkt,sd_mkt,p10_mkt,p90_mkt,pos_mkt,neg_mkt,n_post,mu_post,sd_post,p10_post,p90_post,pos_post,neg_post,nlog_night_full,nabn_night_full,disp_night_full,nlog_open30,nabn_open30,disp_open30,nlog_mkt,nabn_mkt,disp_mkt,nlog_post,nabn_post,disp_post,dmu_night,mu_night_ma3,mu_night_z20,mu_mkt_lag1,nlog_mkt_lag1,sd_mkt_lag1,mu_post_lag1,nlog_post_lag1,sd_post_lag1,y_gap,y_oc,y_cc
2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,135480400,AAPL,73.4124984741211,0.008820011550225493,0.013873940064232787,0.022816319926071804,0.007306548309154115,100805600.0,0.010162808701855925,120.0,0.22754905890090382,0.4005742760124717,0.23823862104120275,0.010689562140298932,195.0,0.15361508000626148,0.4128119352143941,-0.007982702118799999,0.9959747507808,0.1948266313512022,0.04121155134494073,315.0,0.18178040529945855,0.21136453218548812,0.029584126886029564,0.408149969804138,79.0,0.13026549303967705,0.3904256729461169,-0.008271616137999996,0.9971785997168,0.1681782161705624,0.03791272313088537,974.0,0.06450713342662977,0.4150443389949912,-0.08809351037199999,0.92052120533,0.1385667867718112,0.07405965334518144,742.0,0.06911335468371249,0.4423316133742371,-0.24101095938899988,0.972779887847,0.15708541292438957,0.08797205824067707,5.755742213586912,5.755742213586912,,4.382026634673881,4.382026634673881,1.0054502158548,6.882437470997847,6.882437470997847,1.008614715702,6.610696044717759,6.610696044717759,1.213790847236,,,,,0.0,,,0.0,,1,1,1
2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,146322800,AAPL,75.0875015258789,-0.010654277150000668,0.0009422809525428286,-0.00972203551987938,0.022816319926071804,135480400.0,0.00931083170426052,742.0,0.06911335468371249,0.44233161337423715,0.15708541292438957,0.08797205824067707,513.0,0.08439906782329346,0.4886003109217522,-0.34991701779519996,0.998372576776,0.1852786485144751,0.10087958069118162,1255.0,0.07536161830172447,0.16860981918551618,0.09324820088379168,0.4612446347621856,116.0,0.07684265948725277,0.42618201158467384,-0.26556199405,0.9701120088,0.15950535056174858,0.08266269107449581,676.0,0.08402104817981303,0.44899709636607604,-0.25929614970000003,0.9963170704465001,0.16736528433247846,0.08334423615266545,150.0,0.09628115344206764,0.44779020077726017,-0.13208206993199997,0.9889584470449999,0.17058249667134365,0.07430134322927599,7.135687347028144,6.847900236348798,,4.762173934797756,4.543072603064062,1.2356740028500002,6.517671272912275,6.173549399362383,1.2556132201465,5.017279836814924,4.686745034579037,1.121040516977,-0.10641878699773408,0.1285710118005915,,0.06450713342662977,6.882437470997847,0.4150443389949912,0.06911335468371249,6.610696044717759,0.4423316133742371,0,1,0
2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,118387200,AAPL,74.35749816894531,-0.012238120635087446,0.02045671763247837,0.007968245219206693,-0.00972203551987938,146322800.0,0.010054027634622499,379.0,0.1010502909834335,0.47209345128912034,0.18619189729286983,0.08514160630943635,178.0,0.10702026510322456,0.5229242724605323,-0.469264479608,0.999975356981893,0.21031752549501784,0.10329726039179327,557.0,0.10295811036103279,0.1939017030738076,0.09094359271277482,0.4883374120943471,45.0,0.055417857390996694,0.4500974067063718,-0.27260437934799986,0.9997143916705999,0.143750660139004,0.08833280274800732,508.0,0.0685208194732137,0.44233343174029555,-0.1833332995398,0.993649411868,0.15438679876249864,0.08586597928928494,164.0,0.12172108436823618,0.4483685693315108,-0.022699644060899995,0.99896159886671,0.18872208360207107,0.0670009992338349,6.324358962381311,5.679787484350558,,3.828641396489095,3.371431368015513,1.2723187710186,6.2324480165505225,5.562442579355016,1.1769827114078,5.10594547390058,4.524546679823946,1.02166124292761,0.027596492059308322,0.12003337798740527,,0.08402104817981303,6.517671272912275,0.44899709636607604,0.09628115344206764,5.017279836814924,0.44779020077726017,0,1,1
2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,108872000,AAPL,74.94999694824219,0.00013345078902915475,-0.004835851477996738,-0.0047030460371630944,0.007968245219206693,118387200.0,0.00987604178545783,164.0,0.12172108436823618,0.44836856933151076,0.18872208360207107,0.0670009992338349,168.0,0.15268198199778663,0.4798161886749205,-0.14933418220000003,0.99858821304941,0.22316016410259068,0.07047818210480404,332.0,0.1373880446145147,0.20614858216859908,0.06876053755408434,0.4642818224932362,52.0,0.10992871773070276,0.34314097396809784,-0.00334982232235,0.4511695685139999,0.1393601352186798,0.02943141748797704,407.0,0.0753111710473817,0.4452227864136204,-0.1564649668859999,0.9575513803560001,0.1577204828429163,0.0824093117955346,519.0,0.013133315948318097,0.47329758508754755,-0.6901299953999999,0.9562291671999997,0.1410220058677662,0.1278886899194481,5.808142489980444,4.847353063830625,,3.970291913552122,3.3216498152540854,0.4545193908363499,6.0112671744041615,5.02963933638113,1.114016347242,6.253828811575473,5.41713274380381,1.6463591625999996,0.03442993425348191,0.10523592442575731,,0.0685208194732137,6.2324480165505225,0.44233343174029555,0.12172108436823618,5.10594547390058,0.4483685693315108,1,0,0
2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,132079200,AAPL,74.59750366210938,-0.0041221586713526825,0.02029209417480484,0.016086288271489613,-0.0047030460371630944,108872000.0,0.00964516001856477,519.0,0.013133315948318097,0.47329758508754755,0.1410220058677662,0.1278886899194481,155.0,0.08418656140413566,0.4663948683251999,-0.27040598062,0.986555968192,0.1752742518840731,0.09108769047993744,674.0,0.029473453998246472,0.14889900606439466,0.11942555206614819,0.47171016506059815,49.0,0.16398500366255742,0.5050779630140879,-0.06319126361999997,0.99998111980218,0.24054480942542447,0.07655980576286708,687.0,0.12399446954921309,0.43895442315341315,-0.06747098870999989,0.99865830979042,0.18551731047894177,0.06152284092972867,204.0,0.1777671177623625,0.4410632468294977,-0.020139433796999996,0.99964237526125,0.22186294393624784,0.04409582617388533,6.51471269087253,5.26351614022369,,3.912023005428146,3.064866311452503,1.06317238342218,6.5337888379333435,5.251597641190103,1.0661292985004198,5.3230099791384085,4.173622470787972,1.01978180905825,-0.10791459061626824,0.08993986965793133,,0.0753111710473817,6.0112671744041615,0.4452227864136204,0.013133315948318097,6.253828811575473,0.47329758508754755,0,1,1
2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,170108400,AAPL,75.79750061035156,0.013357919985344635,0.007778982959263541,0.021240813976545425,0.016086288271489613,132079200.0,0.00885199321127456,204.0,0.1777671177623625,0.44106324682949777,0.22186294393624784,0.04409582617388533,229.0,0.21815157922257578,0.5045522213675487,-0.008267833113319998,0.999997719494094,0.2734165254677164,0.055264946245140605,433.0,0.1991251816755007,0.24912800206720928,0.05000282039170855,0.4746405566891136,92.0,0.14240223472545266,0.4381755677883752,-0.10704701787600002,0.99961665663177,0.20126369492259413,0.05886146019714147,1004.0,0.12047993119733379,0.4458152391362547,-0.09682571891999997,0.9989726890454601,0.18748317540091783,0.06700324420358406,325.0,0.1405627937143668,0.48510795599463546,-0.10787985664000002,0.9996696047162,0.21481328535720448,0.07425049164283765,6.073044534100405,4.496112348907938,,4.532599493153256,3.4898416489062063,1.10666367450777,6.912742820493176,5.303862181853269,1.0957984079654601,5.786897381366708,4.371359374059351,1.1075494613562,0.16965172767725423,0.1219955600960873,,0.12399446954921309,6.5337888379333435,0.43895442315341315,0.1777671177623625,5.3230099791384085,0.4410632468294977,1,1,1
2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,140644800,AAPL,77.40750122070312,0.003132775265337173,-0.0008693481195876374,0.0022607036734636488,0.021240813976545425,170108400.0,0.009448002518900918,325.0,0.1405627937143668,0.48510795599463546,0.21481328535720448,0.07425049164283765,225.0,0.14101614193881462,0.5249521687448248,-0.35505796995999983,0.99991875545122,0.23738520545935102,0.09636906352053641,550.0,0.14074825435164093,0.224047252671719,0.08329899832007805,0.501407861210622,47.0,0.17242015129190558,0.48024200285323504,-0.004210553479999997,0.999996603261758,0.21897114277020058,0.04655099147829499,727.0,0.10227176374271765,0.46483807931367166,-0.17323305001999997,0.9987567382778,0.1857049016749711,0.08343313793225346,190.0,0.11564634972369042,0.5263003681618568,-0.41099926698,0.9996716081630214,0.22381859398672088,0.10817224426303046,6.311734809152915,4.431150397255427,,3.871201010907891,2.6018131920031786,1.004207156741758,6.590301048196686,4.635783268532119,1.1719897882977999,5.25227342804663,3.5473905516709374,1.4106708751430213,-0.05837692732385977,0.12311563000846269,,0.12047993119733379,6.912742820493176,0.4458152391362547,0.1405627937143668,5.786897381366708,0.48510795599463546,1,0,1
2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,121532000,AAPL,77.5824966430664,0.00422140345069999,0.017070904109159776,0.02136437073337283,0.0022607036734636488,140644800.0,0.009505303211115413,373.0,0.12794764613956194,0.48740930409388694,0.21352704247957235,0.08557939634001041,119.0,0.19425022677773413,0.5279280848372253,-0.15722568298,0.9999816795534094,0.2690715868019941,0.07482136002426,492.0,0.14398424592806294,0.2269615968990199,0.08297735097095696,0.4972095782980684,59.0,0.1685829687579462,0.4943856588973254,-0.1765961136776,0.9994624421060481,0.24022602865236,0.07164305989441383,681.0,0.12153794277707881,0.43446744536501486,-0.03626499185,0.99731053452,0.17779187860999487,0.05625393583291603,471.0,0.05419189956269031,0.4322666099311889,-0.2116664045,0.9233705238200001,0.13881154692119743,0.08461964735850712,6.20050917404269,4.004338021687557,,4.0943445622221,2.631396692771993,1.176058555783648,6.525029657843462,4.240996825769061,1.03357552637,6.156978985585555,4.189482437807531,1.1350369283200001,0.003235991576422015,0.16128589398506818,,0.10227176374271765,6.590301048196686,0.46483807931367166,0.11564634972369042,5.25227342804663,0.5263003681618568,1,1,1
2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,161954400,AAPL,79.23999786376953,-0.000820227331700063,-0.012693461876540935,-0.013503277683875936,0.02136437073337283,121532000.0,0.009973223009962097,471.0,0.05419189956269031,0.4322666099311889,0.13881154692119743,0.08461964735850712,214.0,0.13219203405471672,0.5275103830106064,-0.3597012065199998,0.99999265590875,0.23044519908929761,0.0982531650345809,685.0,0.07855982479085623,0.16743870248904189,0.08887887769818564,0.46202159889322586,70.0,0.1440430670705346,0.4610733078131257,-0.016427559839999988,0.9998376897088,0.20137046950369866,0.05732740243316407,842.0,0.08177112171566853,0.4653004621034497,-0.23581164869589988,0.9971036858182,0.1697554168152512,0.08798429509958268,504.0,0.057871449297395926,0.42691692657451163,-0.10255594173404992,0.9367941117038,0.13653405571684127,0.07866260641944531,6.530877627725885,4.024681016668618,,4.2626798770413155,2.595014779480103,1.0162652495488,6.736966958001855,4.126682643035282,1.2329153345140997,6.22455842927536,3.9492129322180585,1.03935005343785,-0.06542442113720671,0.1210974416901867,,0.12153794277707881,6.525029657843462,0.43446744536501486,0.05419189956269031,6.156978985585555,0.4322666099311889,0,0,0
2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,121923600,AAPL,78.16999816894531,-0.0026544281428528826,-0.00163543291852849,-0.004285519922216707,-0.013503277683875936,161954400.0,0.010941833902500269,504.0,0.057871449297395926,0.4269169265745116,0.13653405571684127,0.07866260641944531,195.0,0.11906108863906159,0.45891821327697835,-0.13907763919999994,0.996468076471,0.19275432993543662,0.07369324129637506,699.0,0.07494152035837562,0.1522178232027155,0.07727630284433987,0.435844324152453,67.0,0.10171881354222591,0.3831087543985922,-0.022199521889999997,0.989938655188,0.1415027693318682,0.0397839557896423,753.0,0.0867018591638875,0.4189968514017584,-0.07916948191999999,0.9829636863200001,0.15264622969476535,0.06594437053087786,273.0,0.1395713984568016,0.4536428650493729,-0.03557688783839998,0.99981742002232,0.1986339181505558,0.05906251969375423,6.551080335043404,3.7183398425998426,,4.219507705176107,2.338708613762829,1.012138177078,6.625392368007956,3.6782597051412895,1.0621331682400001,5.6131281063880705,3.0265546878670007,1.03539430786072,-0.0036183044324806096,0.09916186369243159,,0.08177112171566853,6.736966958001855,0.4653004621034497,0.057871449297395926,6.22455842927536,0.42691692657451163,0,0,0
