seuil,n,couverture_pct,accord,faux_neutres
0.5,1930257,99.76210165076543,0.13770912370736124,0.8172352179010359
0.6,1896511,98.01799613408721,0.13452597954876086,0.8230587642254645
0.7,1860261,96.14447556929183,0.13126760169675117,0.8289804495175677
0.8,1815758,93.8444125156342,0.12754067447314013,0.8356664269137187
0.9,1747518,90.3175423544856,0.12219959966077602,0.8448817122341515
0.95,1682975,86.98174544928315,0.11771297850532539,0.85257000252529
